,lon,lat
5937907518,-149.3454436,61.5857403
5937907526,-149.3453055,61.5857057
5937907571,-149.3453678,61.585686
5937907581,-149.3453813,61.58576
6001758502,-149.4479122,61.5989137
6001758514,-149.4479598,61.5989968
6001758539,-149.4480115,61.5990138
6001758545,-149.4482624,61.598914
6001758572,-149.4482039,61.5990014
6001758576,-149.4479235,61.5989723
6001758585,-149.4481923,61.5988655
6001758655,-149.4480225,61.5988552
6001758660,-149.4481495,61.5990164
6001758675,-149.4482363,61.5988868
6001758682,-149.447907,61.5989435
6001758710,-149.4480877,61.5990217
6001758714,-149.4480842,61.5988495
6001758721,-149.4479686,61.5988706
6001758729,-149.4481355,61.5988527
6001758745,-149.4482442,61.5989785
6001758767,-149.447929,61.5988938
6001758773,-149.4482655,61.5989504
6013877310,-149.5433291,61.5737412
6013877311,-149.5428382,61.5738919
6013877312,-149.5429976,61.5740095
6013877313,-149.5434885,61.5738589
6017130854,-149.5472953,61.5763394
6017130871,-149.5468883,61.5761437
6017130965,-149.5472963,61.5761442
6017131173,-149.5468873,61.5763389
6023624705,-156.6569029,58.6925329
6023624706,-156.6610669,58.6915671
6023973886,-149.3438942,61.4598915
6023973887,-149.3401468,61.4597885
6023973890,-149.3437913,61.4599083
6023973893,-149.3432944,61.4589284
6023973898,-149.3441558,61.4602986
6023973901,-149.3437422,61.4597715
6023973902,-149.3439466,61.4596907
6023973903,-149.3402073,61.459917
6023973909,-149.3440297,61.4600044
6023973911,-149.3437781,61.4602986
6023973912,-149.3432692,61.4600082
6023973913,-149.3438774,61.4594311
6023973915,-149.3435147,61.4602986
6023973916,-149.3441118,61.4594961
6023973921,-149.3439403,61.4595241
6023973922,-149.3434154,61.4601502
6023973923,-149.3431713,61.4604221
6023973925,-149.3429784,61.459443
6023973926,-149.3432649,61.4601491
6023973930,-149.343273,61.459888
6023973931,-149.3441258,61.4594509
6023973937,-149.3440821,61.4595136
6023973938,-149.3438477,61.4596911
6023973939,-149.3437998,61.4597036
6023973941,-149.3420896,61.4605501
6023973942,-149.3440013,61.4598191
6023973943,-149.343837,61.4598315
6023973945,-149.3437825,61.4600231
6023973946,-149.3437911,61.4598173
6023973948,-149.3441558,61.4601387
6023973951,-149.343289,61.459804
6023973953,-149.3440254,61.4599271
6023973955,-149.343289,61.4597594
6023973958,-149.3437549,61.4599281
6023973959,-149.3440463,61.4599515
6023973962,-149.3441271,61.4594749
6023973965,-149.3434198,61.4600093
6023973967,-149.3429589,61.4604212
6023973970,-149.3436613,61.4593875
6023973973,-149.3439086,61.4594142
6023973974,-149.3437582,61.4597964
6023973975,-149.3440417,61.4595251
6023973977,-149.340024,61.4599367
6023973978,-149.3431909,61.4594439
6023973979,-149.3439008,61.4598374
6023973980,-149.3437638,61.4597233
6023973982,-149.3439949,61.4597029
6023973983,-149.3440537,61.4597742
6023973984,-149.3440358,61.4597988
6023973986,-149.3438589,61.4594726
6023973987,-149.3439475,61.4600385
6023973990,-149.3414189,61.460548
6023973992,-149.3414362,61.4593038
6023973994,-149.3432617,61.4602506
6023973998,-149.3439959,61.4595293
6023974002,-149.3432905,61.4591408
6023974003,-149.3439498,61.4594033
6023974004,-149.3438932,61.4600434
6023974006,-149.3443998,61.4601387
6023974012,-149.3438088,61.4593875
6023974014,-149.3440346,61.4594029
6023974015,-149.3438614,61.45945
6023974016,-149.3437781,61.4601387
6023974020,-149.3438088,61.4595407
6023974021,-149.3440522,61.4597464
6023974022,-149.3439966,61.4593999
6023974023,-149.3433765,61.4597594
6023974028,-149.3438397,61.4598956
6023974029,-149.3438727,61.4594941
6023974030,-149.3433765,61.459804
6023974031,-149.3434123,61.4602517
6023974033,-149.3399635,61.4598082
6023974034,-149.3439017,61.4596871
6023974036,-149.3439011,61.459512
6023974038,-149.3440315,61.4597222
6023974039,-149.3419373,61.4589227
6023974040,-149.343745,61.4597454
6023974041,-149.3439544,61.4598325
6023974042,-149.343733,61.4599768
6023974046,-149.3439396,61.4598952
6023974049,-149.3421069,61.4593059
6023974050,-149.3441081,61.4594302
6023974052,-149.3439884,61.4599075
6023974065,-149.3436613,61.4595407
6023974070,-149.3434235,61.459889
6023974071,-149.3435147,61.4601387
6023974075,-149.3437359,61.4599505
6023974076,-149.3419334,61.4591351
6023974081,-149.3440765,61.4594135
6023974083,-149.3438288,61.4600374
6023974090,-149.3440478,61.4599795
6023974094,-149.3443998,61.4602986
6023974095,-149.3437492,61.460002
6023974097,-149.3439949,61.4600249
6026311495,-149.2508497,61.4834287
6026311496,-149.2507758,61.48341
6026311497,-149.2507352,61.4834464
6026311503,-149.2508092,61.4834652
6033584330,-146.3040697,61.0829425
6033584331,-146.3036621,61.0829244
6033584332,-146.3036388,61.0830462
6033584333,-146.3040465,61.0830644
6041064012,-139.7320223,59.5450127
6041064013,-139.7319681,59.5449072
6041064014,-139.7318344,59.5449249
6041064015,-139.7318887,59.5450303
6041279367,-153.3196471,57.7319982
6041279368,-153.3197176,57.7319814
6041279369,-153.3195166,57.7318803
6041279370,-153.3196137,57.7318572
6041279371,-153.3203388,57.7312374
6041279372,-153.3197239,57.7313839
6041279373,-153.3202339,57.7311119
6041279374,-153.3193016,57.7313341
6041279375,-153.3194483,57.7315095
6041279376,-153.3197656,57.7314339
6041279377,-153.3205511,57.7314304
6041279378,-153.3199161,57.7315818
6041279379,-153.3203246,57.7318608
6041279380,-153.3201785,57.7318956
6041279381,-153.3201912,57.7316751
6041279382,-153.3201344,57.7316071
6041279383,-153.3200269,57.7317143
6041279384,-153.31997,57.7316463
6041279385,-153.3198312,57.7322185
6041279386,-153.3192468,57.7315575
6041279387,-153.320423,57.7312772
6041279388,-153.320492,57.732061
6054033980,-134.3850482,58.2873919
6054033981,-134.3854934,58.286921
6054033982,-134.3864912,58.2855533
6054033983,-134.3847853,58.2854292
6054033984,-134.38456,58.2854462
6054035685,-134.3844581,58.2854941
6054035686,-134.3836972,58.2863154
6054035687,-134.3834887,58.2866878
6054035688,-134.3835354,58.2867631
6054035689,-134.3839914,58.2869859
6054035690,-134.3841953,58.2870112
6054035691,-134.3841148,58.2872509
6091174421,-134.5877382,58.3597005
6091174422,-134.5878221,58.3591876
6108753906,-149.8681685,61.1342727
6108753908,-149.8685159,61.1345582
6108753918,-149.8685127,61.1342718
6108758396,-149.8681717,61.134559
6120374981,-161.0237296,66.8186671
6120374982,-161.0236599,66.8186766
6120374983,-161.0236837,66.8187036
6120374984,-161.0237534,66.8186941
6122828886,-134.4089184,58.2998978
6122828887,-134.4089413,58.2996235
6122828888,-134.4088466,58.2996132
6122828889,-134.4088075,58.2997075
6122828890,-134.408832,58.2997109
6122828891,-134.4088173,58.2998944
6122910370,-134.4604457,58.330897
6122910371,-134.4605307,58.3308875
6122910372,-134.4606055,58.3308644
6122910373,-134.4604852,58.3306153
6122910374,-134.4603939,58.330614
6122910375,-134.4603069,58.3306287
6122910376,-134.4602342,58.3306578
6122910377,-134.4606626,58.33083
6122910378,-134.460696,58.3307879
6122910379,-134.4607024,58.3307425
6122910380,-134.460681,58.3306983
6122910381,-134.4606342,58.3306599
6122910382,-134.4605666,58.3306312
6122910383,-134.460184,58.3306979
6122910384,-134.460162,58.3307444
6122910785,-134.4601707,58.3307922
6122910786,-134.4602092,58.3308357
6122910787,-134.460273,58.33087
6122910788,-134.460355,58.3308913
6122910789,-134.4292202,58.2856258
6122910790,-134.4292811,58.2856202
6122910791,-134.4293348,58.2856042
6122910792,-134.4291645,58.2854418
6122910793,-134.4291147,58.2854553
6122910794,-134.4290752,58.2854762
6122910795,-134.429375,58.2855795
6122910796,-134.4293968,58.2855491
6122910797,-134.4293978,58.2855166
6122910798,-134.4293777,58.2854859
6122910799,-134.429339,58.2854606
6122910800,-134.4292862,58.2854437
6122910801,-134.4292257,58.2854372
6122910802,-134.4290498,58.2855025
6122910803,-134.4290411,58.2855316
6122910804,-134.4290499,58.2855606
6122910805,-134.4290754,58.2855869
6122910806,-134.429115,58.2856077
6122910807,-134.4291649,58.2856211
6134216802,-134.5954877,58.3622128
6134216803,-134.5970219,58.3622156
6134216804,-134.5972365,58.3621931
6134216805,-134.5973867,58.3621734
6134216806,-134.5975369,58.3621087
6134216807,-134.5976496,58.3619849
6134216808,-134.5977998,58.3617991
6134216809,-134.59795,58.3615318
6134216810,-134.5967913,58.3614615
6134216811,-134.5954877,58.3614587
6302084219,-152.6580436,66.5474759
6302084220,-152.6554859,66.5470056
6302084221,-152.6567181,66.5459441
6302084222,-152.6592758,66.5464145
6525147959,-134.1358994,56.0015828
6525147960,-134.135868,56.0014445
6525147961,-134.1361062,56.0014276
6525147962,-134.1361377,56.0015658
6525175408,-133.631471,57.2703384
6525175409,-133.6314689,57.2704486
6525175410,-133.631658,57.2704497
6525175411,-133.63166,57.2703395
6525186959,-136.6401796,58.198932
6525186960,-136.6402213,58.1991068
6525186961,-136.6404878,58.1990891
6525186962,-136.6404462,58.1989144
6541131203,-162.3044293,55.0491064
6541131204,-162.3044434,55.0490547
6541131205,-162.3042902,55.0490409
6541131206,-162.304276,55.0490926
6545561338,-162.3266339,55.0574001
6545561339,-162.3264627,55.0569425
6545561340,-162.3264365,55.0569465
6545561341,-162.3266092,55.0574029
6565840260,-162.3268514,55.0573638
6565840261,-162.3268081,55.0573696
6565840262,-162.3267207,55.0571578
6565840263,-162.3267638,55.0571519
6565840264,-162.3265825,55.0574013
6565840265,-162.3264956,55.0571855
6565840266,-162.3264382,55.0571931
6565840267,-162.3264671,55.0572649
6565840268,-162.3264532,55.0572817
6565840269,-162.3264378,55.0572729
6565840270,-162.3264147,55.0572949
6565840271,-162.3264024,55.0572843
6565840272,-162.3263718,55.0573069
6565840273,-162.3263914,55.0573157
6565840274,-162.3263386,55.0573547
6565840275,-162.3263165,55.0573449
6565840276,-162.3261496,55.0574681
6565840277,-162.3262366,55.0575068
6565840278,-162.3263675,55.0574101
6565840279,-162.3263908,55.0574204
6565840280,-162.3264353,55.0573876
6565840281,-162.3263911,55.0573679
6565840282,-162.3264841,55.0572993
6565840283,-162.326528,55.0574085
6569017824,-162.3019836,55.0391336
6569017825,-162.3020213,55.0391838
6569017826,-162.3021106,55.0391618
6569017827,-162.3020729,55.0391116
6571407598,-162.3105998,55.0554977
6571407599,-162.3106165,55.055516
6571407600,-162.3105815,55.0555264
6571407601,-162.3105648,55.0555081
6579469016,-162.3144504,55.0608857
6579469017,-162.3144715,55.0609068
6579469018,-162.3145122,55.0608934
6579469019,-162.314491,55.0608723
6617367386,-151.4584862,59.6638163
6617367387,-151.4583145,59.6638177
6617367388,-151.4583162,59.6638704
6617367389,-151.4584878,59.663869
6617367391,-151.453139,59.6650846
6617367392,-151.4530612,59.6649275
6617367393,-151.4533326,59.6648932
6617367394,-151.4534104,59.6650503
6617367395,-151.4526223,59.6651208
6632704530,-162.326766,55.0573817
6632704531,-162.3267928,55.0573791
6632704532,-162.3266142,55.0569213
6632704533,-162.3265862,55.0569253
6654003186,-149.4372346,60.1212248
6654003187,-149.4372232,60.121018
6654003188,-149.4368794,60.1212297
6663084377,-162.3088032,55.0537239
6663084378,-162.3086233,55.0535335
6663084379,-162.3089966,55.0534455
6663084380,-162.3090763,55.0535302
6663084381,-162.3088603,55.0535883
6663084382,-162.3089338,55.05369
6663084660,-162.3107282,55.0555103
6663084661,-162.3105723,55.0555526
6663084662,-162.3104806,55.0554418
6663084663,-162.3106365,55.0553995
6689861459,-135.4418603,59.2351417
6714854198,-163.1695909,59.8634933
6714854199,-163.169242,59.8630966
6714854200,-163.1704488,59.8628289
6714854201,-163.1707979,59.8632258
6717759389,-145.7537253,60.5561313
6717759390,-145.7533116,60.5561029
6717759391,-145.7533758,60.5558774
6717759392,-145.7537895,60.5559058
6717759746,-145.6048897,60.5887822
6717759747,-145.6049365,60.588653
6717759748,-145.6043893,60.5886052
6717759749,-145.6043425,60.5887344
6717759750,-145.6049301,60.5886705
6767443435,-166.0623664,66.2581519
6767443436,-166.061732,66.2581911
6767443437,-166.0615646,66.2577532
6767443438,-166.0621991,66.2577139
6767443439,-166.061669,66.2581942
6767443440,-166.0610346,66.2582335
6767443441,-166.0608672,66.2577956
6767443442,-166.0615017,66.2577563
6767443443,-166.0608741,66.2582352
6767443444,-166.0602397,66.2582745
6767443445,-166.0600723,66.2578365
6767443446,-166.0607068,66.2577972
6767443455,-166.0720537,66.2547934
6767443456,-166.0716416,66.254833
6767443457,-166.0713736,66.25438
6767443458,-166.0717858,66.2543405
6767443459,-166.0727071,66.2547241
6767443460,-166.0722951,66.2547636
6767443461,-166.072027,66.2543107
6767443462,-166.0724392,66.2542711
6805794363,-161.1954781,64.354692
6805794364,-161.1952809,64.3545578
6805794365,-161.1955085,64.3544952
6805794366,-161.1957056,64.3546294
6805794367,-161.1951785,64.3545418
6805794368,-161.195074,64.3544721
6805794369,-161.1950136,64.354489
6805794370,-161.194921,64.3544273
6805794371,-161.1949797,64.3544108
6805794372,-161.1949314,64.3543786
6805794373,-161.1951492,64.3543174
6805794374,-161.1953947,64.3544811
6805794697,-161.1941975,64.3539606
6805794698,-161.1937669,64.3537115
6805794699,-161.1944523,64.3534896
6805794700,-161.1948209,64.3537028
6805794701,-161.1945781,64.3537814
6805794702,-161.19464,64.3538173
6813543994,-165.5768308,61.8419504
6813543995,-165.5775979,61.8422947
6813543996,-165.5776113,61.842339
6813543997,-165.5776033,61.8423808
6813543998,-165.5775738,61.8424251
6813543999,-165.5771446,61.8425846
6813544000,-165.5769569,61.8426289
6813544001,-165.5768555,61.8426263
6813544002,-165.5765728,61.8425174
6813544003,-165.5759457,61.8422681
6813544004,-165.5759135,61.8422327
6813544005,-165.5759135,61.8421681
6813544006,-165.5764955,61.8419087
6813544007,-165.5766457,61.8419137
6813544008,-165.5757606,61.8422643
6813544009,-165.5767745,61.8426605
6813544010,-165.5767745,61.8426884
6813544011,-165.5767396,61.8427238
6813544012,-165.5763587,61.8428618
6813544013,-165.5759913,61.8429997
6813544014,-165.5759189,61.8430174
6813544015,-165.5758303,61.8430212
6813544016,-165.5757311,61.8430111
6813544017,-165.5752403,61.8428238
6813544018,-165.5750069,61.8427036
6813544019,-165.5749184,61.8426491
6813544020,-165.5749399,61.8426061
6813544021,-165.5749586,61.8425542
6813544022,-165.575656,61.8422757
6814845349,-164.0412944,59.932959
6814845350,-164.041351,59.932959
6814845351,-164.0414183,59.9329395
6814845352,-164.0415315,59.9328207
6814845353,-164.0415245,59.9327852
6814845354,-164.041436,59.932748
6814845355,-164.0401123,59.9323987
6814845356,-164.0399778,59.9323863
6814845357,-164.0398681,59.9324767
6814845358,-164.039861,59.9325778
6814845621,-164.0632719,59.9311864
6814845622,-164.0618039,59.9303619
6814845623,-164.0618273,59.9303221
6814845624,-164.0620564,59.9302213
6814845625,-164.0621919,59.9302096
6814845626,-164.0636319,59.9310389
6814845627,-164.063702,59.9309873
6814845628,-164.0622761,59.9301862
6814845629,-164.0623135,59.9300949
6814845630,-164.063688,59.9295209
6814845631,-164.0651466,59.930383
6814845632,-164.0662858,59.9300473
6814845633,-164.0656827,59.9303284
6814845634,-164.0655752,59.9303612
6814845635,-164.0653414,59.9303589
6814845636,-164.0639062,59.9295296
6814845637,-164.0636911,59.9293493
6814845638,-164.0637519,59.9292884
6814845639,-164.0644812,59.9289862
6814845640,-164.0626299,59.9298365
6814845641,-164.0621811,59.9295999
6814845642,-164.06198,59.9291689
6814845643,-164.0620361,59.9290822
6814845644,-164.062499,59.9288808
6814845645,-164.0625878,59.9288901
6814845646,-164.0635509,59.9294547
6897270901,-152.4342835,57.8037224
6897270902,-152.4342835,57.8036666
6897270903,-152.4343318,57.8036666
6897270904,-152.4343318,57.8035551
6897270905,-152.4344337,57.8035551
6897270906,-152.4339455,57.8037224
6897270907,-152.4339455,57.8034065
6897270908,-152.4344337,57.8034065
6910663680,-131.6326523,55.3371587
6910663681,-131.6323633,55.337024
6910663682,-131.6326098,55.3368023
6910663683,-131.632795,55.3368689
6910685177,-131.6346341,55.3379162
6910685178,-131.6341183,55.3377238
6910685179,-131.6342459,55.3376131
6910685180,-131.6347618,55.3378054
6910685181,-131.6345513,55.3382175
6910685182,-131.6344038,55.3381624
6910685183,-131.6346133,55.337981
6910685184,-131.6347608,55.3380362
6910709585,-131.6362559,55.3383346
6910709586,-131.6364692,55.3381701
6910709588,-131.6364326,55.3384087
6910709589,-131.6359874,55.3385223
6910709590,-131.6352274,55.3382141
6910709591,-131.6359129,55.3376674
6910709592,-131.636673,55.3379757
6910709593,-131.6350369,55.3375287
6910709594,-131.6347582,55.3377749
6910709595,-131.6353771,55.3381061
6910709596,-131.6357395,55.3377859
7091334301,-162.6158055,55.129644
7091334302,-162.6157679,55.1296789
7091334303,-162.6157335,55.1296667
7091334304,-162.6157224,55.129677
7091334305,-162.61569,55.1296656
7091334306,-162.6157046,55.129652
7091334307,-162.6156791,55.129643
7091334308,-162.6157012,55.1296226
7091334309,-162.6157295,55.1296325
7091334310,-162.6157415,55.1296214
7259527810,-152.3746124,57.455904
7259527811,-152.3745638,57.4558794
7259527812,-152.3746084,57.4558539
7259527813,-152.374657,57.4558786
7259527829,-152.3739758,57.4552983
7259527830,-152.373933,57.4552703
7259527831,-152.373857,57.4553039
7259527832,-152.3738997,57.4553319
7259527994,-152.3746647,57.4443744
7259527995,-152.3746419,57.4443497
7259527996,-152.3745916,57.4443632
7259527997,-152.3746144,57.4443879
7259528006,-152.3743517,57.4445296
7259528007,-152.3742868,57.4444737
7259528008,-152.3743277,57.44446
7259528009,-152.3743935,57.4445166
7259794056,-152.4713058,57.4670034
7259794057,-152.4712807,57.4669792
7259794058,-152.4712237,57.4669963
7259794059,-152.4712489,57.4670205
7520914782,-145.7607528,60.5523041
7520914783,-145.7610577,60.5521142
7520914784,-145.7604804,60.5518064
7520917685,-145.7610089,60.5514307
7520917686,-145.7604763,60.5512048
7520917687,-145.7601267,60.5514047
7520917688,-145.7593217,60.5510329
7520917689,-145.7590981,60.5511468
7520917690,-145.7588095,60.5512028
7520917691,-145.7586103,60.5512468
7520917692,-145.7584395,60.5512368
7520917693,-145.7582566,60.5513167
7520917694,-145.7578256,60.5519943
7520917695,-145.7584314,60.5520523
7520917696,-145.7590005,60.5520443
7520917697,-145.7591632,60.5520203
7520917698,-145.7593664,60.5520163
7520917699,-145.7600088,60.5520503
7520917700,-145.7604885,60.5521482
7520917794,-145.7491954,60.5587668
7520969236,-145.7766709,60.5360395
7520969237,-145.776908,60.5356078
7520969238,-145.7789254,60.5355939
7520969239,-145.7792789,60.5361077
7520969240,-145.7787378,60.5360621
7520969241,-145.7780477,60.536043
7520969242,-145.7772123,60.5359423
7520969243,-145.7771417,60.5359294
7520969244,-145.7770838,60.5359058
7520969245,-145.7770451,60.5358741
7520969246,-145.7770299,60.5358378
7520969247,-145.77704,60.5358011
7520969248,-145.7770743,60.5357682
7520969249,-145.7772726,60.5357244
7520969250,-145.7773426,60.5357331
7520969251,-145.7774033,60.5357523
7520969252,-145.7774485,60.5357801
7520969253,-145.7774733,60.5358134
7520969254,-145.7774752,60.5358489
7520969255,-145.7774541,60.5358829
7520969256,-145.777412,60.5359118
7520969257,-145.7771289,60.5357427
7520969258,-145.7771976,60.5357275
7520969259,-145.7773535,60.5359325
7520969260,-145.7772845,60.5359431
7553126699,-145.762204,60.5387448
7553126700,-145.762125,60.5387542
7553126701,-145.7620891,60.5386808
7553126702,-145.7621681,60.5386715
7553126926,-145.7651943,60.5479346
7553126927,-145.7660578,60.5481539
7553126928,-145.7659517,60.5482916
7553126929,-145.7647625,60.5483923
7553126930,-145.7650704,60.5481452
7553126931,-145.7653111,60.5482165
7553126932,-145.7653854,60.5481504
7553126933,-145.7650704,60.5480634
7613242628,-149.7935752,61.1262213
7613546975,-149.7940019,61.1263009
7613560486,-149.7940588,61.1261653
7613608014,-149.9550173,61.1638922
7613608015,-149.9551526,61.1638217
7613608016,-149.955246,61.1638144
7613608017,-149.9552486,61.1637852
7613608018,-149.9551754,61.1637925
7613608019,-149.9551829,61.1637572
7613608020,-149.9551299,61.1637596
7613608021,-149.9551249,61.1637998
7613608022,-149.9549611,61.1638745
7673450147,-145.1480979,61.4785136
7673450148,-145.1479798,61.4783266
7673450149,-145.1476443,61.4783749
7673450150,-145.1477623,61.4785619
7673450151,-145.1478537,61.4781753
7673450152,-145.1476982,61.4780012
7673450153,-145.1473975,61.4780624
7673450154,-145.1475531,61.4782366
7673450159,-145.1469565,61.4774105
7673450160,-145.1467687,61.47713
7673450161,-145.1464668,61.4771761
7673450162,-145.1466545,61.4774566
7673450163,-145.146369,61.4767701
7673450164,-145.1459908,61.4768252
7673450165,-145.1460645,61.4769404
7673450166,-145.1464427,61.4768854
7673450167,-145.1464304,61.4754808
7673450168,-145.1462883,61.4752784
7673450169,-145.1460832,61.4753112
7673450170,-145.1462254,61.4755136
7673450171,-145.1457132,61.4755176
7673450172,-145.1455362,61.4752679
7673450173,-145.1452759,61.4753099
7673450174,-145.1454529,61.4755597
7673450175,-145.1459728,61.4759306
7673450176,-145.1457207,61.4755604
7673450177,-145.1461047,61.4755008
7673450178,-145.1463568,61.4758709
7673450179,-145.1454217,61.4760407
7673450180,-145.1451722,61.4756654
7673450181,-145.1448387,61.475716
7673450182,-145.1450881,61.4760913
7676823050,-145.3096801,61.3449311
7676823051,-145.3099751,61.3446919
7676823052,-145.3101566,61.3447434
7676823053,-145.3098616,61.3449826
7681656834,-131.6658815,55.3475497
7681656835,-131.6660352,55.347595
7681656840,-131.6673774,55.3477726
7681656841,-131.6674659,55.3477861
7681656954,-131.6828038,55.3513091
7681656955,-131.6827783,55.3513483
7681656957,-131.6832023,55.3514649
7681683892,-131.6259877,55.3318466
7681683893,-131.626109,55.3319118
7681683894,-131.6260057,55.3319739
7681683895,-131.6261501,55.3320516
7681683995,-131.6366459,55.3382442
7681683996,-131.6365948,55.3382829
7692885696,-132.3761834,56.4748306
7692885702,-132.3830032,56.4686903
7692885703,-132.3827905,56.4687666
7692885704,-132.3828971,56.4688618
7692885705,-132.3831132,56.4687843
7692885706,-132.3829348,56.4684486
7692885707,-132.382567,56.4685805
7692885708,-132.3827481,56.4687353
7692885709,-132.3831179,56.4686027
7692885718,-132.3765478,56.4769707
7692885719,-132.3764435,56.4771085
7692885720,-132.3766491,56.4771562
7692885721,-132.3767535,56.4770184
7692885722,-132.3754831,56.4761686
7692885723,-132.375404,56.4762705
7692885724,-132.3756465,56.4763281
7692885725,-132.3757256,56.4762263
7692885726,-132.3755629,56.4756051
7692885727,-132.3754983,56.4756862
7692885728,-132.3757896,56.4757573
7692885729,-132.3758542,56.4756762
7692885730,-132.375811,56.4750526
7692885731,-132.375749,56.475131
7692885732,-132.3763945,56.4752875
7692885733,-132.3764566,56.4752091
7692885734,-132.3759369,56.4747646
7692885735,-132.3757585,56.4749684
7692885736,-132.376005,56.4750345
7692885737,-132.3830059,56.4691043
7692885738,-132.3833118,56.4690075
7692885739,-132.3831639,56.468878
7692885740,-132.3828761,56.4689787
7692885749,-132.3815485,56.4679646
7692885750,-132.3815707,56.4679478
7692885751,-132.3814915,56.4679299
7692885752,-132.381473,56.467944
7692885753,-132.3812293,56.4678807
7692885754,-132.3809055,56.4682375
7692885755,-132.3811514,56.4682924
7692885756,-132.3811306,56.4683155
7692885757,-132.3812609,56.4683468
7692885758,-132.38128,56.4683211
7692885759,-132.3813139,56.4683286
7692885760,-132.3813889,56.4682521
7692885761,-132.3814414,56.4682659
7692885762,-132.3815024,56.4682152
7692885763,-132.3814642,56.468202
7692885764,-132.3815624,56.4681174
7692885765,-132.3815311,56.4681069
7692885766,-132.3816457,56.4679901
7692885767,-132.3827735,56.4675518
7692885768,-132.3819208,56.4675504
7692885769,-132.3819136,56.4677423
7692885770,-132.3827719,56.4677594
7692885867,-132.3796494,56.4616969
7692885868,-132.3796128,56.4616544
7692885869,-132.3795637,56.4616674
7692885870,-132.379602,56.4617119
7692885933,-132.3774539,56.4652049
7692885934,-132.377365,56.4651827
7692885935,-132.3772989,56.4652411
7692885936,-132.3773878,56.4652657
7692886142,-132.3784561,56.4743338
7692886143,-132.3785433,56.4742054
7692886144,-132.3783233,56.4741596
7692886145,-132.3783461,56.474126
7692886146,-132.3781998,56.4740956
7692886147,-132.3781525,56.4741651
7692886148,-132.3782867,56.474193
7692886149,-132.3782239,56.4742855
7692886150,-132.3771227,56.4745393
7692886151,-132.3772455,56.4743822
7692886152,-132.3768976,56.4742989
7692886153,-132.3767748,56.4744559
7692886154,-132.3775694,56.4747657
7692886155,-132.3776906,56.4746204
7692886156,-132.3773677,56.4745378
7692886157,-132.3772464,56.4746831
7692886158,-132.3771085,56.4738619
7692886159,-132.3770149,56.4739605
7692886160,-132.3770088,56.4739553
7692886161,-132.3769955,56.4739741
7692886162,-132.3772033,56.4740382
7692886163,-132.3772285,56.4740201
7692886164,-132.3773164,56.4739261
7692886165,-132.3774013,56.4740016
7692886166,-132.3774157,56.4739863
7692886167,-132.3773718,56.4739737
7692886168,-132.3773207,56.4740281
7692886169,-132.3774924,56.4740776
7692886170,-132.3775292,56.4740386
7692886171,-132.3779814,56.4743217
7692886172,-132.37806,56.4742161
7692886173,-132.3778608,56.4741707
7692886174,-132.3777822,56.4742762
7692886175,-132.3777895,56.474077
7692886176,-132.3779879,56.4741226
7692886177,-132.3779922,56.4741169
7692886178,-132.3780273,56.474125
7692886179,-132.3780538,56.4740898
7692886180,-132.3780206,56.4740821
7692886181,-132.3780434,56.4740519
7692886182,-132.377843,56.4740058
7692886183,-132.377187,56.4752867
7692886184,-132.3774801,56.4749077
7692886185,-132.3773364,56.4748737
7692886186,-132.3770433,56.4752527
7692886187,-132.3753975,56.4738977
7692886188,-132.3752735,56.47393
7692886189,-132.3753225,56.4739876
7692886190,-132.3754466,56.4739553
7692886191,-132.376442,56.4738084
7692886192,-132.3764366,56.4738169
7692886193,-132.3764653,56.4738224
7692886194,-132.3764704,56.4738143
7692886195,-132.3765342,56.4738266
7692886196,-132.3765958,56.4737288
7692886197,-132.3763927,56.4736896
7692886198,-132.3763313,56.473787
7692886199,-132.3762256,56.4742702
7692886200,-132.3762495,56.4742384
7692886201,-132.37632,56.4742547
7692886202,-132.3763477,56.4742177
7692886203,-132.3762762,56.4742013
7692886204,-132.3763067,56.4741607
7692886205,-132.376328,56.4741656
7692886206,-132.3763518,56.474134
7692886207,-132.3763279,56.4741285
7692886208,-132.376337,56.4741164
7692886209,-132.3762144,56.4740881
7692886210,-132.3760994,56.4742411
7692886211,-132.3762957,56.4746486
7692886212,-132.3762427,56.4747093
7692886213,-132.3762079,56.4747
7692886214,-132.3761872,56.4747237
7692886215,-132.3762208,56.4747327
7692886216,-132.3762012,56.4747551
7692886217,-132.3762524,56.4747688
7692886218,-132.3762325,56.4747916
7692886219,-132.3763175,56.4748143
7692886220,-132.3764308,56.4746848
7692886221,-132.3765594,56.474
7692886222,-132.3765926,56.4739524
7692886223,-132.3765241,56.4739377
7692886224,-132.3764909,56.4739853
7692886225,-132.3767846,56.4748861
7692886226,-132.3768394,56.4748122
7692886227,-132.376746,56.474791
7692886228,-132.3766911,56.4748648
7692886229,-132.3767859,56.4748977
7692886230,-132.3766893,56.4748749
7692886231,-132.376659,56.4749142
7692886232,-132.3767557,56.474937
7692886233,-132.3759951,56.4736806
7692886234,-132.3758735,56.4736539
7692886235,-132.3757789,56.4737859
7692886236,-132.3759006,56.4738126
7692886237,-132.3760155,56.4743997
7692886238,-132.3760994,56.4742911
7692886239,-132.375971,56.4742607
7692886240,-132.3758871,56.4743693
7692886241,-132.3760722,56.4742233
7692886242,-132.3761291,56.4741499
7692886243,-132.3760189,56.4741237
7692886244,-132.3759619,56.4741971
7692886245,-132.3758336,56.4743757
7692886246,-132.3758749,56.4743235
