,id,lon,lat
819,2194119344,-151.2656941,59.7213617
820,2194119345,-151.2655514,59.7213621
821,2194119347,-151.2655525,59.7214681
822,2194119348,-151.2656952,59.7214677
823,2194119354,-151.2575174,59.7222513
824,2194119355,-151.2573347,59.7222567
825,2194119356,-151.2577466,59.7222687
826,2194119357,-151.2575203,59.7222755
827,2194119359,-151.2577541,59.7223326
828,2194119360,-151.257345,59.7223448
829,2194119364,-151.2686321,59.7224339
830,2194119365,-151.2688252,59.722432
831,2194119366,-151.2568674,59.7224105
832,2194119367,-151.2569834,59.7224116
833,2194119370,-151.2568638,59.7225081
834,2194119371,-151.2569798,59.7225092
835,2194119377,-151.2686366,59.7225545
836,2194119381,-151.2688297,59.7225526
899,2218274961,-151.5077103,59.6409198
900,2218274965,-151.5071073,59.6405678
901,2218274966,-151.507021,59.6404596
902,2218274969,-151.5076701,59.6405294
903,2218274972,-151.5072638,59.6404108
904,2218274974,-151.5079048,59.6408799
905,2218274982,-151.5074863,59.6405898
906,2218274987,-151.5072811,59.6405396
907,2265943019,-151.1174849,59.8038846
908,2265943027,-151.1085576,59.7965259
909,2265943028,-151.1086839,59.7965972
910,2265943029,-151.1083325,59.796627
911,2265943031,-151.1084588,59.7966982
912,2265943035,-151.1097645,59.7989014
913,2265943036,-151.1098276,59.7989475
