,id,lon,lat
11441,3711087229,-148.8960989,63.7433958
11442,3711087230,-148.8962927,63.7434644
11443,3711093725,-148.8986105,63.7438856
11444,3711093726,-148.8985557,63.7438724
11445,3711093727,-148.8984192,63.7439855
11446,3711093825,-148.8985835,63.7438498
11447,3711093826,-148.8982628,63.7439711
11448,3711093827,-148.8975152,63.7438057
11449,3711093925,-148.8984944,63.7439809
11450,3711093926,-148.8984731,63.7439984
11451,3711093927,-148.8982481,63.743983
11452,3711093928,-148.8979935,63.7439214
11453,3711093929,-148.8960078,63.7433311
11454,3711093930,-148.8962619,63.7434792
11455,3711093931,-148.8964792,63.7435681
11456,3711094025,-148.8980083,63.7439094
11457,3711094026,-148.895984,63.7433489
11458,3711094125,-148.8977792,63.743854
11459,3711094126,-148.8960797,63.743405
11460,3711094225,-148.8975513,63.743621
11461,3711094226,-148.8975709,63.7436051
11462,3711094227,-148.8965104,63.7435531
11463,3711094325,-148.8966778,63.7436489
11464,3711313526,-148.9010665,63.750324
11465,3711314225,-148.9016482,63.7496978
11466,3711314325,-148.9016041,63.749763
11467,3711314425,-148.9009703,63.7502459
11468,3711314525,-148.9011088,63.7502124
11469,3713548725,-147.7257924,64.8436201
11539,3757635996,-147.8263803,64.8488293
11540,3757635997,-147.82638,64.848689
11541,3757635998,-147.8270364,64.8486887
11542,3757635999,-147.8270367,64.8487927
11543,3757636000,-147.8269717,64.8487927
11544,3757636001,-147.8269718,64.848829
11545,3757652794,-147.6750519,64.8582964
11546,3757652795,-147.6750328,64.8578171
11547,3757652796,-147.6744779,64.8578211
11548,3757652797,-147.674497,64.8583004
11549,3757652798,-147.6745174,64.8571106
11920,3936906178,-147.4011902,64.7665792
11921,3936906179,-147.4007212,64.7665093
11922,3936906180,-147.4006818,64.7665573
11923,3936906181,-147.3997675,64.766421
11924,3936906182,-147.3997826,64.7664026
11925,3936906183,-147.3991072,64.7663019
11926,3936906184,-147.3990771,64.7663385
11927,3936906185,-147.3989243,64.7663157
11928,3936906186,-147.3988811,64.7663684
11929,3936906187,-147.3985646,64.7663212
11930,3936906188,-147.3985159,64.7663806
11931,3936906189,-147.3988361,64.7664284
11932,3936906190,-147.3988226,64.766445
11933,3936906191,-147.3990019,64.7664717
11934,3936906192,-147.3989845,64.7664929
11935,3936906193,-147.4005264,64.7667229
11936,3936906194,-147.4005591,64.766683
11937,3936906195,-147.4010455,64.7667555
11938,3936944470,-147.3437378,64.7486971
11939,3936944471,-147.3431322,64.7486959
11940,3936944472,-147.3431375,64.7481948
11941,3936944473,-147.3437432,64.748196
11942,3936944474,-147.3434462,64.7481457
11943,3950737900,-147.7864042,64.8357378
11944,3950737901,-147.7864219,64.8353818
11945,3950737902,-147.7861495,64.8353793
11946,3950737903,-147.7861438,64.8354939
11947,3950737904,-147.7858904,64.8354917
11948,3950737905,-147.7858837,64.8356272
11949,3950737906,-147.7861465,64.8356296
11950,3950737907,-147.7861413,64.8357355
11951,3952588428,-147.8240967,64.8377856
11952,3952588429,-147.8229293,64.837774
11953,3952588430,-147.8229393,64.8375933
11954,3952588431,-147.8241067,64.837605
12113,3952960246,-147.8497231,64.8342796
12114,3952960247,-147.8493571,64.8343357
12115,3952960248,-147.8488036,64.8336826
12116,3952960249,-147.8479261,64.8338171
12117,3952960250,-147.8477594,64.8336205
12118,3952960251,-147.8461606,64.8338655
12119,3952960252,-147.8460078,64.8336851
12120,3952960253,-147.8476029,64.8334406
12121,3952960254,-147.8470414,64.8327782
12122,3952960255,-147.8474186,64.8327204
12123,3952960256,-147.8480159,64.8334252
12124,3952960457,-147.8486679,64.8333252
12125,3952960458,-147.8488584,64.83355
12126,3952960459,-147.8490764,64.8335166
12127,3952960546,-147.8671519,64.8242162
12128,3952960547,-147.866252,64.8242147
12129,3952960548,-147.8659326,64.8243938
12130,3952960549,-147.8659365,64.824806
12131,3952960550,-147.8663155,64.8248047
12132,3952960551,-147.866309,64.8244591
12133,3952960552,-147.8664903,64.8243764
12134,3952960553,-147.8671478,64.8243793
12135,3953069442,-147.7022421,64.8596765
12136,3953069443,-147.7022559,64.8595398
12137,3953069444,-147.7018725,64.8595329
12138,3953069445,-147.7018736,64.8595219
12139,3953069446,-147.7017854,64.8595202
12140,3953069447,-147.7017863,64.8595117
12141,3953069448,-147.7013643,64.8595031
12142,3953069449,-147.7013721,64.8594337
12143,3953069450,-147.7012999,64.8594322
12144,3953069451,-147.7013019,64.859415
12145,3953069452,-147.7008686,64.8594061
12146,3953069453,-147.7008567,64.8595114
12147,3953069454,-147.7008081,64.8595104
12148,3953069455,-147.7008069,64.8595211
12149,3953069456,-147.7006034,64.859517
12150,3953070757,-147.7006018,64.8595313
12151,3953070758,-147.7005015,64.8595293
12152,3953070759,-147.7004888,64.8596477
12153,3953070760,-147.7007966,64.8596536
12154,3953070761,-147.7007956,64.859663
12155,3953070762,-147.7009901,64.8596667
12156,3953070763,-147.7009888,64.85968
12157,3953070764,-147.701672,64.8596925
12158,3953070765,-147.7016733,64.8596794
12159,3953070766,-147.7018486,64.8596825
12160,3953070767,-147.7018499,64.8596693
12161,3953070794,-147.7033395,64.8585191
12162,3953070795,-147.7018233,64.8584992
12163,3953070796,-147.7018351,64.8583375
12164,3953070797,-147.7021479,64.8583416
12165,3953070798,-147.7021498,64.8583162
12166,3953070799,-147.7028992,64.858326
12167,3953070800,-147.7028976,64.8583476
12168,3953070801,-147.7033516,64.8583536
12169,3960741750,-147.7593174,64.8362706
12170,3960741751,-147.7589683,64.8362687
12171,3960741752,-147.7589837,64.8357514
12172,3960741753,-147.7593328,64.8357533
13009,4252850204,-145.7607474,64.0976483
13069,4270589115,-147.8241952,64.8567351
13070,4270589116,-147.8242394,64.8567425
13071,4270589117,-147.8242059,64.856775
13072,4270589118,-147.8241684,64.8567688
13073,4270644094,-147.8285756,64.8613667
13074,4270644095,-147.8288291,64.8610864
13075,4270644096,-147.8288291,64.8611255
13076,4270644097,-147.8287515,64.8611254
13077,4270644098,-147.8287516,64.8611028
13078,4270644099,-147.8286721,64.8611028
13079,4270644100,-147.8286721,64.8611211
13080,4270644101,-147.8285853,64.8611211
13081,4270644102,-147.8283261,64.8611
13082,4270644103,-147.8283263,64.8610053
13083,4270644105,-147.8285773,64.8610054
13084,4270644106,-147.8288293,64.8610184
13085,4270644107,-147.8296917,64.8611098
13086,4270644108,-147.8296937,64.8611997
13087,4270644109,-147.8293608,64.8612011
13088,4270644110,-147.8293614,64.8612259
13089,4270644111,-147.8292816,64.8612262
13090,4270644112,-147.8292811,64.8612045
13091,4270644113,-147.8292053,64.8612048
13092,4270644114,-147.8292058,64.8612259
13093,4270644115,-147.8291149,64.8612262
13094,4270644116,-147.8291125,64.8611189
13095,4270644117,-147.8289733,64.8611195
13096,4270644118,-147.8289725,64.8610846
13097,4270644119,-147.8290457,64.8610843
13098,4270644120,-147.8290449,64.8610484
13099,4270644121,-147.8289759,64.8610487
13100,4270644122,-147.8289751,64.8610139
13101,4270644123,-147.8290217,64.8610137
13102,4270644124,-147.8290193,64.8609089
13103,4270644125,-147.8292351,64.860908
13104,4270644126,-147.8292376,64.8610168
13105,4270644127,-147.8291903,64.861017
13106,4270644128,-147.8291911,64.861051
13107,4270644129,-147.8291321,64.8610513
13108,4270644130,-147.8291328,64.8610826
13109,4270644131,-147.8291966,64.8610824
13110,4270644132,-147.8291976,64.8611266
13111,4270644133,-147.8293601,64.861126
13112,4270644134,-147.8293598,64.8611112
13113,4270644135,-147.8295486,64.8604848
13114,4270644136,-147.8296262,64.8604843
13115,4270644137,-147.8296338,64.8607882
13116,4270644138,-147.8296369,64.8608805
13117,4270644139,-147.8295547,64.860881
13118,4270644140,-147.8295538,64.8608557
13119,4270644141,-147.829466,64.8608563
13120,4270644142,-147.8294668,64.8608825
13121,4270644143,-147.8292855,64.8608836
13122,4270644144,-147.8291339,64.8608683
13123,4270644145,-147.829051,64.8608688
13124,4270644146,-147.8290476,64.8607645
13125,4270644147,-147.8291408,64.860764
13126,4270644148,-147.8293058,64.8607904
13127,4270644149,-147.8294656,64.8608198
13128,4270644150,-147.8295474,64.8608193
13129,4270644151,-147.8295463,64.8607887
13130,4270644152,-147.8294646,64.8607894
13131,4270644153,-147.8282699,64.8606858
13132,4270644154,-147.8285194,64.8606859
13133,4270644155,-147.8285195,64.8606627
13134,4270644156,-147.8287721,64.8606657
13135,4270644157,-147.8287719,64.8607649
13136,4270644158,-147.8285192,64.8607672
13137,4270644159,-147.8285192,64.8607798
13138,4270644160,-147.8282698,64.8607797
13139,4270644161,-147.8288661,64.8609792
13140,4270644162,-147.8288664,64.8609447
13141,4270644163,-147.8287869,64.8609445
13142,4270644164,-147.8287873,64.8609092
13143,4270644166,-147.828858,64.8609094
13144,4270644168,-147.8288584,64.860877
13145,4270644170,-147.8289046,64.8608771
13146,4270644171,-147.8289057,64.8607651
13147,4270644172,-147.8286051,64.8607672
13148,4270644173,-147.8286884,64.8608723
13149,4270644174,-147.8286479,64.8608722
13150,4270644175,-147.8286475,64.860909
13151,4270644176,-147.8287162,64.8609091
13152,4270644177,-147.8287159,64.8609438
13153,4270644178,-147.8286498,64.8609437
13154,4270644179,-147.8286495,64.8609789
13155,4270644180,-147.8289058,64.8605008
13156,4270644181,-147.8290107,64.8605008
13157,4270644182,-147.8290107,64.8605079
13158,4270644183,-147.8290828,64.8605079
13159,4270644184,-147.8290828,64.8604998
13160,4270644185,-147.829176,64.8604998
13161,4270644186,-147.829176,64.8605973
13162,4270644187,-147.8290795,64.8605973
13163,4270644188,-147.8290795,64.8606092
13164,4270644289,-147.829,64.8606092
13165,4270644290,-147.829,64.8605996
13166,4270644291,-147.8289058,64.8605996
13167,4270644293,-147.8265041,64.8605266
13168,4270644294,-147.8263212,64.8605677
13169,4270684300,-147.8238435,64.860694
13170,4270684301,-147.8238431,64.8607239
13171,4270684302,-147.8237029,64.8607236
13172,4270684303,-147.823669,64.8606933
13173,4270684304,-147.8239606,64.8602718
13174,4270684305,-147.8237855,64.8602448
13175,4270684306,-147.8237851,64.8602741
13497,4303384027,-147.8291966,64.8587997
13643,4330702132,-146.0557143,65.0521441
13644,4330702133,-146.0554472,65.0522019
13645,4330702137,-146.0559664,65.0523511
13646,4330702145,-146.0556993,65.052409
13647,4330702164,-146.0563351,65.052595
13648,4330702166,-146.0559104,65.0526133
13649,4330702169,-146.0565377,65.0526407
13650,4330702170,-146.0566343,65.0526532
13651,4330702171,-146.0561518,65.0526585
13652,4330702173,-146.0562144,65.05269
13653,4330702174,-146.0568117,65.0526902
13654,4330702175,-146.0558242,65.052695
13655,4330702176,-146.058976,65.0526985
13656,4330702177,-146.056417,65.0527358
13657,4330702178,-146.05939,65.05274
13658,4330702179,-146.0560656,65.0527403
13659,4330702180,-146.0565189,65.0527516
13660,4330702183,-146.0566963,65.0527886
13661,4330702190,-146.0567737,65.052841
13662,4330702192,-146.0567244,65.0528821
13663,4330702194,-146.0570339,65.0528964
13664,4330702196,-146.0569846,65.0529376
13665,4330702200,-146.059064,65.0531292
13666,4330702202,-146.059165,65.0531393
13667,4330702204,-146.05872,65.0531531
13668,4330702205,-146.0590329,65.0531844
13669,4330702207,-146.0590681,65.053347
13670,4330702208,-146.0596941,65.053435
13671,4330702209,-146.0589533,65.0534923
13672,4330702210,-146.0595793,65.0535803
13740,4340907254,-147.8114594,64.825811
13741,4340907255,-147.8117008,64.825811
13742,4340907266,-147.8114594,64.8259627
13743,4340907267,-147.8117008,64.8259627
14148,4481952208,-147.7405924,64.8342728
14149,4481952209,-147.7405925,64.8342872
14150,4481952210,-147.740537,64.8342872
14151,4481952211,-147.7404538,64.8342873
14152,4481952212,-147.740454,64.8343219
14153,4481952213,-147.7402033,64.8343222
14154,4481952214,-147.7402029,64.8342654
14155,4481952215,-147.7399169,64.8342658
14156,4481952216,-147.7399179,64.83442
14157,4481952217,-147.7397274,64.8344202
14158,4481952218,-147.7397279,64.8344891
14159,4481952219,-147.7397283,64.8345577
14160,4481952220,-147.7399291,64.8345574
14161,4481952221,-147.73993,64.8346951
14162,4481952222,-147.7401979,64.8346948
14163,4481952223,-147.7401976,64.8346569
14164,4481952224,-147.7404564,64.8346566
14165,4481952225,-147.7404566,64.8346915
14221,4517032464,-142.7975581,63.3739751
14222,4517032465,-142.7975305,63.3738717
14223,4517032466,-142.7973505,63.3738813
14224,4517032467,-142.797378,63.3739848
14312,4544789232,-149.0247209,63.8712904
14313,4544789233,-149.0247831,63.8711153
14314,4544789234,-149.0244967,63.8710955
14315,4544789235,-149.0244345,63.8712706
14316,4544789249,-149.0199358,63.8684745
14317,4544789250,-149.0186483,63.8683575
14318,4544789251,-149.0186112,63.8684367
14319,4544789252,-149.0198987,63.8685537
14320,4546151135,-148.5605238,63.9754582
14321,4546151136,-148.5605774,63.97543
14322,4546151137,-148.5606249,63.9754473
14323,4546151138,-148.5605712,63.9754756
14324,4546151872,-148.5610177,63.9812883
14325,4546151873,-148.5609748,63.9812295
14326,4546151874,-148.560881,63.9812427
14327,4546151875,-148.560924,63.9813015
14328,4546268701,-148.5507961,64.1242202
14329,4546268702,-148.5507451,64.1241862
14330,4546268703,-148.5506699,64.1242077
14331,4546268704,-148.5507208,64.1242417
14332,4546320041,-148.8479506,64.1022041
14333,4546320042,-148.8478594,64.1022006
14334,4546320043,-148.8478519,64.1022374
14335,4546320044,-148.8479431,64.1022409
14946,4724570356,-145.760527,64.0976654
14947,4724570357,-145.7603067,64.0971884
14948,4724570358,-145.7605222,64.097167
14949,4724653751,-145.7597221,64.1034892
14950,4724653752,-145.7593697,64.1035063
14951,4724653753,-145.7593437,64.1034043
14952,4724653754,-145.7596962,64.1033872
14953,4724653777,-145.76374,64.1031481
14954,4724653778,-145.7633718,64.1031537
14955,4724653779,-145.7633578,64.1029778
14956,4724653780,-145.7635419,64.102975
14957,4724653781,-145.7635449,64.1030125
14958,4724653782,-145.763729,64.1030097
14959,4724656997,-145.7168463,64.0931863
14960,4724656998,-145.7164497,64.0932628
14961,4724656999,-145.716363,64.0931769
14962,4724657000,-145.7167596,64.0931005
14963,4724657001,-145.7175327,64.0926259
14964,4724657002,-145.7172523,64.0926609
14965,4724657003,-145.7171741,64.0925414
14966,4724657004,-145.7172891,64.0925271
14967,4724657005,-145.7172654,64.0924908
14968,4724657006,-145.7174308,64.0924702
14969,4724716386,-145.353579,63.9778759
14970,4724716387,-145.3535815,63.9777685
14971,4724716388,-145.353397,63.9777676
14972,4724717289,-145.3533989,63.9776849
14973,4724717290,-145.3537706,63.9776865
14974,4724717291,-145.3537698,63.9777181
14975,4724717292,-145.3538209,63.9777183
14976,4724717293,-145.3538172,63.977877
14977,4724722758,-145.6799854,64.0265037
14978,4724722759,-145.6799629,64.0260518
14979,4724722760,-145.6782524,64.0260682
14980,4724722761,-145.678275,64.0265201
14981,4724856632,-145.7406775,64.1342713
14982,4724856633,-145.7405545,64.1342701
14983,4724856635,-145.7406835,64.1341514
14984,4724856636,-145.7405605,64.1341502
14985,4724863599,-145.7323893,64.0315216
14986,4724863600,-145.7315563,64.0315917
14987,4724863601,-145.7315118,64.0314903
14988,4724863602,-145.7323449,64.0314203
14989,4724905857,-145.7345941,64.0448726
14990,4724905858,-145.7343761,64.0448903
14991,4724905859,-145.7344104,64.0449712
14992,4724905860,-145.7344894,64.0449648
14993,4724905861,-145.7345349,64.0450722
14994,4724905862,-145.7347746,64.0450528
14995,4724905863,-145.7347236,64.0449324
14996,4724905864,-145.7346229,64.0449405
14997,4724915410,-145.5481784,64.0922003
14998,4724915411,-145.5481485,64.0921601
14999,4724915412,-145.5479446,64.0921892
15000,4724915413,-145.5479745,64.0922293
15001,4724922874,-145.5019971,64.0771195
15002,4724922875,-145.5019971,64.0770291
15003,4724922876,-145.501741,64.0770578
15004,4724922877,-145.5017908,64.0771427
15005,4724922878,-145.5002427,64.0752105
15006,4724922879,-145.5001577,64.075151
15007,4724922880,-145.499938,64.075211
15008,4724922881,-145.500023,64.0752705
15009,4724922882,-145.4957167,64.0749218
15010,4724922883,-145.4956194,64.0748667
15011,4724922884,-145.4954327,64.0749298
15012,4724922885,-145.4955766,64.0749692
15013,4724922886,-145.4976192,64.0732178
15014,4724922887,-145.4975639,64.0731528
15015,4724922888,-145.4973561,64.0731567
15016,4724923189,-145.4973661,64.073259
15017,4724923190,-145.504669,64.0737875
15018,4724923191,-145.5046751,64.0736698
15019,4724923192,-145.5043744,64.0736669
15020,4724923193,-145.504372,64.0737123
15021,4724923194,-145.5044762,64.0737133
15022,4724923195,-145.5044725,64.0737855
15023,4724930529,-145.7337744,64.0417182
15024,4724930530,-145.7336469,64.0417313
15025,4724930531,-145.7335288,64.0415101
15026,4724930532,-145.7333746,64.0415259
15027,4724930533,-145.7334426,64.0416532
15028,4724930534,-145.7333284,64.0416649
15029,4724930535,-145.7333576,64.0417196
15030,4724930536,-145.733438,64.0417113
15031,4724930537,-145.7336502,64.0419562
15032,4724930538,-145.7338884,64.0419318
15033,4724932279,-145.3464952,64.0469223
15034,4724932280,-145.3463525,64.0468676
15035,4724932281,-145.3462533,64.0469173
15036,4724932282,-145.346396,64.0469719
15037,4724947198,-145.6663901,64.128085
15038,4724947199,-145.6662657,64.1279564
15039,4724947200,-145.6659838,64.1279992
15040,4724947201,-145.6660522,64.1280509
15041,4724947202,-145.6658547,64.1280846
15042,4724947203,-145.6659263,64.1281643
15043,4724947208,-145.6696172,64.1228949
15044,4724947209,-145.6693557,64.1228645
15045,4724947210,-145.6694489,64.1227116
15046,4724947211,-145.6697104,64.1227419
15047,4724947224,-145.6720964,64.1248701
15048,4724947225,-145.6720833,64.124755
15049,4724947226,-145.6718698,64.1247596
15050,4724947227,-145.6718829,64.1248747
15051,4724947232,-145.6683844,64.1195197
15052,4724947233,-145.6683915,64.1194295
15053,4724947234,-145.66847,64.1194307
15054,4724947235,-145.6684755,64.1193603
15055,4724947236,-145.6683786,64.1193589
15056,4724947237,-145.6683817,64.119319
15057,4724947238,-145.6681923,64.1193162
15058,4724947239,-145.6681766,64.1195166
15059,4724947264,-145.6505587,64.126577
15060,4724947265,-145.6504022,64.1266324
15061,4724947266,-145.6502353,64.1265637
15062,4724947267,-145.6504129,64.1264997
15063,4724947406,-145.6501524,64.1250214
15064,4724947407,-145.6498015,64.1248781
15065,4724947408,-145.6495701,64.1249861
15066,4724947409,-145.649921,64.1251293
15067,4724952456,-145.7334506,64.0339609
15068,4724952457,-145.7335067,64.0340944
15069,4724952458,-145.7326585,64.0341627
15070,4724952459,-145.7326024,64.0340293
15071,4725518878,-145.5566008,64.002428
15072,4725518879,-145.5566482,64.0023128
15073,4725518880,-145.5564793,64.0022994
15074,4725518881,-145.5564319,64.0024146
15075,4725518882,-145.5568337,64.0020104
15076,4725518883,-145.5568893,64.0019358
15077,4725518884,-145.5567613,64.0019175
15078,4725518885,-145.5567057,64.0019921
15243,4744839736,-147.9979876,64.8026376
15244,4744839737,-147.9977216,64.8026218
15245,4744839739,-147.9979154,64.8027344
16004,4797390126,-147.8402655,64.8414197
16005,4797392523,-147.83964,64.8408212
16006,4797392524,-147.8390874,64.84091
16007,4797392525,-147.8389431,64.8407484
16008,4797392526,-147.8391555,64.8407142
16009,4797392527,-147.8391197,64.8406741
16010,4797392528,-147.8394597,64.8406191
16011,4797392529,-147.8392241,64.8408643
16012,4797392530,-147.8394331,64.8408545
16013,4797392556,-147.8380597,64.8397884
16014,4797392557,-147.8421599,64.8407466
16015,4797392558,-147.8427649,64.8407421
16016,4797392559,-147.8383185,64.839842
16017,4797392624,-147.8392426,64.840885
16018,4797392625,-147.8394143,64.8408336
16019,4797392641,-147.8380729,64.8416307
16020,4797392647,-147.8429157,64.8408084
16021,4797392648,-147.8421869,64.8410249
16022,4797392649,-147.8396624,64.8402203
16023,4797392650,-147.8398916,64.8402012
16024,4797392651,-147.8415479,64.8406574
16025,4797392730,-147.8415021,64.841198
16026,4797393024,-147.8394567,64.8415064
16027,4797393025,-147.8388303,64.8415582
16028,4797393026,-147.7848805,64.8482256
16029,4797393421,-147.8382557,64.841621
16030,4797393422,-147.7846196,64.8483676
16031,4797393423,-147.7851176,64.848225
16032,4797394321,-147.8392527,64.8406525
16033,4797406122,-147.7846163,64.8481525
16034,4797406221,-147.7848827,64.8483669
16035,4797406222,-147.7851165,64.8481511
16036,4797431132,-147.8659353,64.824552
16037,4797431133,-147.8658221,64.8243473
16038,4797431134,-147.8658493,64.8242498
16039,4797431646,-147.8667833,64.8246592
16040,4797431647,-147.8665958,64.8246581
16041,4797431648,-147.8665997,64.8245395
16042,4797431649,-147.8663417,64.8244441
16043,4797431650,-147.8664189,64.8244089
16044,4797431651,-147.86663,64.8241956
16045,4797431652,-147.8669849,64.8241947
16046,4797431653,-147.8669852,64.8242166
16047,4797439324,-147.8666809,64.8245058
16048,4797439325,-147.8659346,64.8246995
16049,4797439326,-147.8659501,64.8242923
16050,4797439327,-147.8660028,64.824184
16051,4797439328,-147.8666303,64.8242137
16052,4797439441,-147.8659011,64.8246996
16053,4797439442,-147.8658984,64.8245521
16054,4797439443,-147.8661647,64.8242522
16055,4797439523,-147.8667941,64.8245072
16236,4844036531,-147.7254822,64.8440213
16249,4856217852,-147.721787,64.8454408
16250,4856217853,-147.7218027,64.8454741
16373,4858582024,-147.7216789,64.8451661
17075,4913810271,-145.7073667,64.1323412
17076,4913810272,-145.7070716,64.1323384
17077,4913810273,-145.7070761,64.1322457
17078,4913810274,-145.7073712,64.1322484
17079,4913814821,-145.7010645,64.1357977
17080,4913814822,-145.70074,64.1357749
17081,4913814823,-145.7006965,64.1358929
17082,4913814824,-145.7003382,64.1358678
17083,4913814825,-145.700283,64.1360171
17084,4913814826,-145.7007323,64.1360487
17085,4913814827,-145.7007524,64.1359941
17086,4913814828,-145.7009859,64.1360105
17087,4913814851,-145.6925358,64.1366021
17088,4913814852,-145.6920709,64.1365884
17089,4913814853,-145.6920891,64.1364709
17090,4913814854,-145.692554,64.1364847
17091,4913814885,-145.6869304,64.138281
17092,4913814886,-145.6866786,64.1383864
17093,4913814887,-145.686421,64.1382691
17094,4914167845,-145.6907044,64.1155947
17095,4914167846,-145.6905001,64.1155909
17096,4914167847,-145.6904875,64.1157203
17097,4914167848,-145.6907374,64.1157249
17142,4939643881,-145.6651015,64.1147141
17143,4939643882,-145.6648626,64.114725
17144,4939643883,-145.6648442,64.1146481
17145,4939643884,-145.6650831,64.1146372
17146,4941706976,-145.841003,64.1551066
17147,4941706977,-145.8409506,64.1551785
17148,4941706978,-145.8412067,64.1551348
17149,4941706979,-145.8407024,64.1551441
17150,4941706980,-145.8406506,64.1552152
17151,4941706981,-145.8411026,64.1552778
17152,4941725179,-145.8408985,64.1552495
17173,4951267964,-147.7207794,64.8437214
17174,4951267965,-147.720291,64.8437002
17175,4951267966,-147.7202315,64.8437069
17176,4951267967,-147.7206834,64.8436649
17177,4951267968,-147.7206771,64.8436532
17178,4951267969,-147.7199924,64.8437123
17179,4951267970,-147.7196403,64.8437355
17180,4951267971,-147.7196496,64.8437544
17181,4951267972,-147.7200005,64.8437236
17182,4951267973,-147.7209556,64.8434473
17183,4951267974,-147.7209488,64.8434361
17184,4951267975,-147.7206201,64.8434651
17185,4951267976,-147.7201598,64.843513
17186,4951267977,-147.7206126,64.8434474
17187,4951267978,-147.7201475,64.8434918
17188,4951267979,-147.7199436,64.8435313
17189,4951267980,-147.7199348,64.8435138
17190,4951267981,-147.7195898,64.8435442
17191,4951267982,-147.7197906,64.8435266
17192,4951267983,-147.7197997,64.8435423
17193,4951267984,-147.7197429,64.8435471
17194,4951267985,-147.7197343,64.843532
17195,4951267986,-147.7196007,64.8435648
17196,4954203400,-145.5172798,64.0355396
17197,4954203401,-145.5174177,64.0356334
17198,4954203402,-145.5176406,64.0355706
17199,4954203403,-145.5175027,64.0354768
17200,4954203404,-145.5149046,64.0356214
17201,4954203405,-145.5147467,64.0355802
17202,4954203406,-145.5149381,64.0354398
17203,4954203407,-145.515096,64.035481
17204,4954203408,-145.5145312,64.0356064
17205,4954203409,-145.5144269,64.035557
17206,4954203410,-145.5142483,64.0356292
17207,4954203411,-145.5143526,64.0356787
17314,5006314264,-145.5857781,64.0455648
17315,5006314265,-145.5859564,64.0456425
17316,5006314266,-145.5859237,64.0455008
17317,5006314267,-145.5861338,64.0455644
17318,5006314268,-145.5858576,64.045472
17319,5006314269,-145.586193,64.0455902
17320,5006314270,-145.5863572,64.0455179
17321,5006314271,-145.5860536,64.0453858
17322,5006314272,-145.5900937,64.0462376
17323,5006314273,-145.5896954,64.0462197
17324,5006314274,-145.5897192,64.0461183
17325,5006314275,-145.5901327,64.0460715
17326,5006314298,-145.5862659,64.0438726
17327,5006314299,-145.5863716,64.043838
17328,5006314300,-145.5862582,64.043868
17329,5006314301,-145.5863378,64.0438183
17330,5006314302,-145.5864232,64.0438319
17331,5006314303,-145.5865491,64.0437907
17332,5006314304,-145.5863778,64.0438052
17333,5006314305,-145.5864828,64.0437519
17334,5006314306,-145.5865438,64.0437319
17335,5006314307,-145.5861326,64.0438874
17336,5006314308,-145.5859932,64.0438057
17337,5006314309,-145.5864276,64.0436638
17627,5050194234,-145.0898747,63.9618163
17628,5050194235,-145.0891398,63.9618126
17629,5050194236,-145.0891393,63.9618572
17630,5050194237,-145.0898743,63.9618587
17631,5050194238,-145.0900279,63.9618166
17632,5050194239,-145.0889497,63.9618123
17633,5050194240,-145.0889513,63.9616626
17634,5050194241,-145.0900295,63.9616648
17635,5050195843,-145.0974266,63.8612359
17636,5050195844,-145.0975214,63.8611682
17637,5050195845,-145.0972708,63.8611935
17638,5050195846,-145.0975211,63.8610148
17639,5050195847,-145.097715,63.8610675
17640,5050195848,-145.0975594,63.8611786
17641,5057517409,-146.6454788,64.3139758
17642,5057517410,-146.6453956,64.3139734
17643,5057517411,-146.6453925,64.3139947
17644,5057517412,-146.6454756,64.313997
17645,5060921965,-147.3307912,64.7536592
17646,5060921966,-147.3306947,64.7533229
17647,5060921967,-147.3302811,64.7533445
17648,5060921968,-147.3303777,64.7536808
17649,5063208314,-148.8579796,64.6649027
17650,5063208315,-148.8579394,64.6647569
17651,5063208316,-148.8582873,64.6647393
17652,5063208317,-148.8583276,64.6648851
17653,5073627421,-149.0165055,63.8465898
17654,5073627422,-149.0181577,63.8469918
17655,5073627423,-149.0145314,63.8463344
17656,5073627424,-149.0140915,63.8467695
17657,5073627425,-149.0179002,63.8482875
17658,5073627524,-149.0174944,63.8589483
17659,5073627525,-149.0169526,63.859005
17660,5073627526,-149.0169936,63.8590811
17661,5073627527,-149.0175355,63.8590244
17666,5081149021,-148.7814474,63.6503738
17667,5081149022,-148.781662,63.6486785
17668,5081149023,-148.7845373,63.6484499
17669,5081149024,-148.7838936,63.6493309
17670,5081149025,-148.7837648,63.6502643
18502,5114903644,-145.7503008,63.4156814
18503,5114903645,-145.7506173,63.4155998
18504,5114903646,-145.750798,63.4157401
18505,5114903647,-145.7504815,63.4158217
18514,5154806591,-147.997663,64.8027003
18528,5165041414,-147.8240507,64.8359878
18529,5165041415,-147.8239853,64.835917
18964,5288250863,-145.5932462,64.0481258
18965,5288250864,-145.5932153,64.0482203
18966,5288250865,-145.5934314,64.0482338
18967,5288250866,-145.5934623,64.0481393
18968,5288250867,-145.5937051,64.0480884
18969,5288250868,-145.5936541,64.0482328
18970,5288250869,-145.5940256,64.0482579
18971,5288250870,-145.5940765,64.0481135
18972,5288250871,-145.5915817,64.0473108
18973,5288250872,-145.5916388,64.0473337
18974,5288250873,-145.591609,64.0473479
18975,5288250874,-145.5917421,64.0474013
18976,5288250875,-145.591699,64.0474219
18977,5288250876,-145.591849,64.0474821
18978,5288250877,-145.5920608,64.0473809
18979,5288250878,-145.5918172,64.0472832
