id,lon,lat
9081541656,-149.1058825,61.5805235
9081541657,-149.1053301,61.5806519
9081541658,-149.1052665,61.5806515
9081541659,-149.1052663,61.5806579
9081541660,-149.1051339,61.580657
9081541661,-149.1051357,61.5805987
9081541662,-149.1049955,61.5805977
9081541663,-149.1049987,61.5804934
9081541664,-149.105286,61.5804954
9081541665,-149.1052833,61.5805855
9081541666,-149.1053322,61.5805858
9081541667,-149.1047948,61.5806583
9081541668,-149.1046344,61.5806585
9081541669,-149.1046341,61.5805983
9081541670,-149.1044635,61.5805985
9081541671,-149.1044631,61.5805216
9081541672,-149.1046015,61.5805215
9081541673,-149.1046013,61.5804954
9081541674,-149.1047541,61.5804952
9081541675,-149.1047545,61.5805826
9081541676,-149.1047944,61.5805825
9081541677,-149.1042746,61.580658
9081541678,-149.1039063,61.5806593
9081541679,-149.103905,61.5805749
9081541680,-149.1040458,61.5805745
9081541681,-149.1040459,61.580583
9081541682,-149.1041588,61.5805826
9081541683,-149.1041589,61.5805919
9081541684,-149.1042736,61.5805915
9081541685,-149.1034743,61.5806567
9081541686,-149.103322,61.5806579
9081541687,-149.1033172,61.5805115
9081541688,-149.1036145,61.5805093
9081541689,-149.1036173,61.5805932
9081541690,-149.1035363,61.5805938
9081541691,-149.1035372,61.5806194
9081541692,-149.1034731,61.5806199
9081541693,-149.1025874,61.5806268
9081541694,-149.1023624,61.5806274
9081541695,-149.1023606,61.5804887
9081541696,-149.1025446,61.5804882
9081541697,-149.1025456,61.5805634
9081541698,-149.1025866,61.5805633
9081541699,-149.1018771,61.5806293
9081541700,-149.1017344,61.5806113
9081541701,-149.1017653,61.5805561
9081541702,-149.1017505,61.5805542
9081541703,-149.1017971,61.5804706
9081541704,-149.1020628,61.5805042
9081541705,-149.1020403,61.5805446
9081541706,-149.1020197,61.580542
9081541707,-149.1019971,61.5805824
9081541708,-149.1019437,61.5805757
9081541709,-149.1019397,61.5805829
9081541710,-149.1019055,61.5805785
9081541711,-149.1013968,61.5805293
9081541712,-149.101261,61.5804868
9081541713,-149.1012918,61.5804645
9081541714,-149.1011858,61.5804314
9081541715,-149.1012864,61.5803586
9081541716,-149.1015281,61.5804342
9081541717,-149.1008683,61.5802897
9081541718,-149.1007907,61.5802349
9081541719,-149.1008691,61.5802097
9081541720,-149.1008479,61.5801948
9081541721,-149.1008756,61.5801859
9081541722,-149.1008385,61.5801596
9081541723,-149.1009642,61.5801193
9081541724,-149.1011002,61.5802154
9081541725,-149.100522,61.580015
9081541726,-149.1003923,61.5799028
9081541727,-149.1005175,61.57987
9081541728,-149.1005719,61.579917
9081541729,-149.1006322,61.5799012
9081541730,-149.1007756,61.5800252
9081541731,-149.1006088,61.5800689
9081541732,-149.1005408,61.5800101
9081541733,-149.1004455,61.5797301
9081541734,-149.1003504,61.5796638
9081541735,-149.1004675,61.5796258
9081541736,-149.1004604,61.5796208
9081541737,-149.1004835,61.5796133
9081541738,-149.1004181,61.5795677
9081541739,-149.1005334,61.5795302
9081541740,-149.1006267,61.5795953
9081541741,-149.1006179,61.5795981
9081541742,-149.1006922,61.5796499
9081541743,-149.1011819,61.5796388
9081541744,-149.1009826,61.5795515
9081541745,-149.1010888,61.5794966
9081541746,-149.1010813,61.5794934
9081541747,-149.1011565,61.5794545
9081541748,-149.1014226,61.5795712
9081541749,-149.1013023,61.5796333
9081541750,-149.101243,61.5796073
9081541751,-149.1019188,61.579827
9081541752,-149.1016631,61.5798197
9081541753,-149.1016819,61.5796713
9081541754,-149.101819,61.5796753
9081541755,-149.101814,61.5797147
9081541756,-149.1019326,61.5797181
9081541757,-149.1017059,61.5800067
9081541758,-149.1015567,61.5799188
9081541759,-149.1016831,61.5798702
9081541760,-149.1018322,61.5799581
9081541761,-149.1024373,61.5797052
9081541762,-149.1021922,61.5797499
9081541763,-149.1021339,61.5796774
9081541764,-149.1022421,61.5796577
9081541765,-149.1021987,61.5796039
9081541766,-149.1023356,61.5795789
9081541767,-149.1024977,61.5794104
9081541768,-149.1023511,61.5794158
9081541769,-149.1023227,61.5792421
9081541770,-149.1025322,61.5792344
9081541771,-149.102556,61.579379
9081541772,-149.1024929,61.5793814
9081541773,-149.10199,61.5792376
9081541774,-149.1018606,61.5792268
9081541775,-149.1018711,61.5791987
9081541776,-149.1018338,61.5791956
9081541777,-149.1018393,61.5791807
9081541778,-149.1017699,61.5791749
9081541779,-149.1018068,61.5790755
9081541780,-149.1020428,61.5790954
9081541781,-149.1020606,61.5789325
9081541782,-149.1017626,61.5788937
9081541783,-149.1018,61.5788286
9081541784,-149.1018901,61.5788403
9081541785,-149.1019169,61.5787936
9081541786,-149.1021248,61.5788206
9081541787,-149.1021283,61.5787242
9081541788,-149.1019528,61.5787127
9081541789,-149.1019697,61.578654
9081541790,-149.1019556,61.578653
9081541791,-149.1019748,61.5785862
9081541792,-149.102025,61.5785894
9081541793,-149.1020399,61.5785378
9081541794,-149.1021792,61.5785468
9081541795,-149.1020692,61.5784461
9081541796,-149.1018985,61.5784446
9081541797,-149.1019031,61.5783214
9081541798,-149.1020739,61.5783229
9081541799,-149.1023639,61.5781888
9081541800,-149.1021534,61.5781881
9081541801,-149.1021536,61.578168
9081541802,-149.102027,61.5781676
9081541803,-149.1020279,61.5781006
9081541804,-149.102152,61.578101
9081541805,-149.1021523,61.5780751
9081541806,-149.1022881,61.5780755
9081541807,-149.1022876,61.5781104
9081541808,-149.102365,61.5781106
9081541809,-149.1052131,61.5783849
9081541810,-149.1050511,61.5783841
9081541811,-149.1050521,61.5783299
9081541812,-149.1050375,61.5783298
9081541813,-149.1050374,61.5783338
9081541814,-149.1049572,61.5783335
9081541815,-149.1049576,61.5783126
9081541816,-149.104889,61.5783123
9081541817,-149.1048903,61.578241
9081541818,-149.1050669,61.5782418
9081541819,-149.1050668,61.5782508
9081541820,-149.1051374,61.5782511
9081541821,-149.1051376,61.5782418
9081541822,-149.105216,61.5782422
9081541823,-149.1059033,61.5783879
9081541824,-149.1056531,61.5783873
9081541825,-149.1056532,61.578377
9081541826,-149.1055135,61.5783767
9081541827,-149.1055144,61.5782936
9081541828,-149.1057919,61.5782943
9081541829,-149.1057916,61.5783189
9081541830,-149.105904,61.5783192
9081541831,-149.1064549,61.5783795
9081541832,-149.1063431,61.5783793
9081541833,-149.106343,61.5783886
9081541834,-149.106237,61.5783883
9081541835,-149.1062376,61.5783286
9081541836,-149.106069,61.5783282
9081541837,-149.1060696,61.5782727
9081541838,-149.1060842,61.5782728
9081541839,-149.1060845,61.5782427
9081541840,-149.1063755,61.5782434
9081541841,-149.1063748,61.5783049
9081541842,-149.1064557,61.5783051
9081541843,-149.1070689,61.5783899
9081541844,-149.1066762,61.5783851
9081541845,-149.1066804,61.5783074
9081541846,-149.1068045,61.5783089
9081541847,-149.106805,61.5782998
9081541848,-149.1069299,61.5783013
9081541849,-149.1069303,61.5782938
9081541850,-149.1070741,61.5782955
9081541851,-149.1076064,61.5783529
9081541852,-149.1073401,61.5783776
9081541853,-149.107313,61.5783113
9081541854,-149.107424,61.578301
9081541855,-149.1074124,61.5782728
9081541856,-149.1076989,61.5782463
9081541857,-149.107733,61.5783297
9081541858,-149.1076566,61.5783367
9081541859,-149.1076589,61.5783424
9081541860,-149.1076042,61.5783475
9081541861,-149.1081664,61.5783162
9081541862,-149.1080149,61.5783275
9081541863,-149.1079715,61.5781952
9081541864,-149.1082267,61.5781763
9081541865,-149.1082508,61.5782499
9081541866,-149.1081472,61.5782576
9081541867,-149.1087164,61.5782595
9081541868,-149.1085597,61.5782748
9081541869,-149.1085302,61.5782066
9081541870,-149.1086333,61.5781965
9081541871,-149.1086166,61.5781579
9081541872,-149.1088552,61.5781346
9081541873,-149.1088913,61.5782184
9081541874,-149.1087065,61.5782364
9081541875,-149.109366,61.5782046
9081541876,-149.1092608,61.5782082
9081541877,-149.1092623,61.5782179
9081541878,-149.1091721,61.5782209
9081541879,-149.109164,61.578167
9081541880,-149.1090717,61.5781702
9081541881,-149.1090709,61.5781649
9081541882,-149.1089999,61.5781673
9081541883,-149.1089854,61.5780715
9081541884,-149.1092869,61.5780612
9081541885,-149.1092997,61.5781461
9081541886,-149.1093568,61.5781441
9081541887,-149.1096685,61.5781999
9081541888,-149.1095298,61.5782008
9081541889,-149.1095279,61.5781302
9081541890,-149.109535,61.5781301
9081541891,-149.1095319,61.5780182
9081541892,-149.1096445,61.5780175
9081541893,-149.1096452,61.578043
9081541894,-149.1097198,61.5780426
9081541895,-149.1097223,61.5781341
9081541896,-149.1096667,61.5781344
9081541897,-149.1103108,61.5781939
9081541898,-149.1101788,61.5781972
9081541899,-149.1101761,61.5781731
9081541900,-149.1100081,61.5781774
9081541901,-149.1099969,61.5780771
9081541902,-149.1102969,61.5780694
9081541903,-149.1091606,61.5786855
9081541904,-149.1089956,61.5786993
9081541905,-149.1089871,61.5786762
9081541906,-149.1088808,61.5786851
9081541907,-149.1088544,61.5786135
9081541908,-149.1090589,61.5785964
9081541909,-149.1090643,61.5786111
9081541910,-149.1091311,61.5786055
9081541911,-149.1085341,61.5788018
9081541912,-149.1082796,61.5788235
9081541913,-149.1082342,61.5787031
9081541914,-149.1083496,61.5786933
9081541915,-149.1083424,61.5786741
9081541916,-149.1084815,61.5786623
9081541917,-149.1076587,61.578854
9081541918,-149.1076127,61.5787343
9081541919,-149.1077538,61.578722
9081541920,-149.1077585,61.5787342
9081541921,-149.1077909,61.5787314
9081541922,-149.1077847,61.5787152
9081541923,-149.1079157,61.5787038
9081541924,-149.107919,61.5787124
9081541925,-149.1079873,61.5787064
9081541926,-149.1080082,61.5787607
9081541927,-149.1080355,61.5787583
9081541928,-149.1080589,61.5788191
9081541929,-149.1079157,61.5793428
9081541930,-149.1077362,61.5793434
9081541931,-149.1077331,61.5791458
9081541932,-149.107881,61.5791453
9081541933,-149.1078819,61.579199
9081541934,-149.1079134,61.5791989
9081541935,-149.1079148,61.5795911
9081541936,-149.1077408,61.5795921
9081541937,-149.1077373,61.5794481
9081541938,-149.1079113,61.5794471
9081541939,-149.1080529,61.5798366
9081541940,-149.1078325,61.5798349
9081541941,-149.1078344,61.5797814
9081541942,-149.1077422,61.5797806
9081541943,-149.1077445,61.5797175
9081541944,-149.1080571,61.57972
9081541945,-149.1080616,61.5801028
9081541946,-149.1078805,61.5801038
9081541947,-149.1078812,61.5801333
9081541948,-149.1077491,61.580134
9081541949,-149.1077469,61.5800391
9081541950,-149.1078607,61.5800385
9081541951,-149.1078605,61.5800337
9081541952,-149.1078459,61.5800337
9081541953,-149.1078452,61.5800018
9081541954,-149.1078618,61.5800017
9081541955,-149.1078609,61.5799656
9081541956,-149.1080584,61.5799645
9081541957,-149.1079015,61.5803911
9081541958,-149.1077356,61.5803912
9081541959,-149.1077355,61.5802771
9081541960,-149.1077511,61.5802771
9081541961,-149.1077511,61.5802505
9081541962,-149.1077901,61.5802504
9081541963,-149.1077901,61.580226
9081541964,-149.1079681,61.5802259
9081541965,-149.1079684,61.5803752
9081541966,-149.1079015,61.5803752
9081541967,-149.1079697,61.5808575
9081541968,-149.107826,61.5808553
9081541969,-149.1078296,61.5808
9081541970,-149.1076539,61.5807974
9081541971,-149.1076596,61.5807093
9081541972,-149.1079509,61.5807136
9081541973,-149.1079466,61.5807793
9081541974,-149.1079748,61.5807797
9081541975,-149.1083821,61.5808527
9081541976,-149.1082339,61.5808548
9081541977,-149.1082243,61.580703
9081541978,-149.1085065,61.580699
9081541979,-149.1085075,61.5807139
9081541980,-149.1085707,61.580713
9081541981,-149.1085737,61.5807594
9081541982,-149.1085152,61.5807602
9081541983,-149.1085172,61.5807926
9081541984,-149.1083784,61.5807946
9081541985,-149.1091092,61.5808421
9081541986,-149.1088396,61.5808423
9081541987,-149.1088393,61.5807572
9081541988,-149.1089552,61.5807571
9081541989,-149.1089551,61.5807406
9081541990,-149.109247,61.5807403
9081541991,-149.1092473,61.5808265
9081541992,-149.1091091,61.5808266
9081541993,-149.109211,61.5806577
9081541994,-149.109066,61.5806575
9081541995,-149.1090662,61.5806243
9081541996,-149.1088792,61.5806241
9081541997,-149.1088799,61.580498
9081541998,-149.1090767,61.5804982
9081541999,-149.1090766,61.58052
9081542000,-149.1090944,61.5805201
9081542001,-149.1090941,61.5805595
9081542002,-149.1092227,61.5805596
9081542003,-149.1092223,61.5806249
9081542004,-149.1092112,61.5806249
9081542005,-149.109134,61.5804341
9081542006,-149.1089764,61.5804349
9081542007,-149.1089734,61.5803049
9081542008,-149.1092571,61.5803034
9081542009,-149.1092587,61.5803726
9081542010,-149.1091571,61.5803731
9081542011,-149.1091576,61.5803931
9081542012,-149.1091331,61.5803932
9081542013,-149.1092226,61.580237
9081542014,-149.1088897,61.5802353
9081542015,-149.1088929,61.5800886
9081542016,-149.1091022,61.5800896
9081542017,-149.1091009,61.5801513
9081542018,-149.109124,61.5801514
9081542019,-149.1091236,61.5801709
9081542020,-149.109224,61.5801714
9081542021,-149.1091314,61.5800336
9081542022,-149.10895,61.5800339
9081542023,-149.1089485,61.579879
9081542024,-149.1092277,61.5798783
9081542025,-149.1092284,61.5799452
9081542026,-149.1091305,61.5799455
9081542027,-149.109215,61.5798153
9081542028,-149.1090716,61.5798157
9081542029,-149.1090712,61.5797825
9081542030,-149.109017,61.5797827
9081542031,-149.1090157,61.5796731
9081542032,-149.1091968,61.5796727
9081542033,-149.1091976,61.5797419
9081542034,-149.109233,61.5797418
9081542035,-149.1092332,61.5797632
9081542036,-149.1092144,61.5797633
9081542037,-149.1091218,61.5795933
9081542038,-149.1089295,61.5795933
9081542039,-149.1089295,61.5794395
9081542040,-149.1092245,61.5794395
9081542041,-149.1092245,61.5795033
9081542042,-149.1091218,61.5795033
9081542043,-149.1092133,61.5793872
9081542044,-149.1090211,61.5793873
9081542045,-149.1090208,61.5792597
9081542046,-149.1091013,61.5792597
9081542047,-149.1091012,61.5792206
9081542048,-149.1092464,61.5792205
9081542049,-149.1092465,61.5793264
9081542050,-149.1092132,61.5793264
9081542051,-149.1091539,61.5791434
9081542052,-149.1089374,61.5791416
9081542053,-149.1089415,61.5790323
9081542054,-149.1090996,61.5790336
9081542055,-149.1091001,61.5790188
9081542056,-149.109255,61.5790201
9081542057,-149.1092524,61.5790934
9081542058,-149.1091557,61.5790926
9081542059,-149.1092951,61.5789442
9081542060,-149.1089756,61.5789449
9081542061,-149.1089742,61.578798
9081542062,-149.1091611,61.5787976
9081542063,-149.1091619,61.5788766
9081542064,-149.1092944,61.5788763
9081542065,-149.110287,61.5787119
9081542066,-149.1101362,61.5787117
9081542067,-149.1101361,61.5787176
9081542068,-149.1099762,61.5787174
9081542069,-149.1099766,61.5786471
9081542070,-149.1101126,61.5786473
9081542071,-149.110113,61.5785696
9081542072,-149.1102878,61.5785698
9081542073,-149.1101576,61.5789413
9081542074,-149.1100034,61.5789416
9081542075,-149.110003,61.5789022
9081542076,-149.1099775,61.5789022
9081542077,-149.1099771,61.5788535
9081542078,-149.1099995,61.5788535
9081542079,-149.1099991,61.5787993
9081542080,-149.1101563,61.578799
9081542081,-149.1102193,61.5791549
9081542082,-149.1100482,61.5791539
9081542083,-149.1100514,61.5790313
9081542084,-149.1102225,61.5790323
9081542085,-149.1103023,61.5793564
9081542086,-149.1101359,61.5793558
9081542087,-149.1101357,61.5793632
9081542088,-149.109981,61.5793626
9081542089,-149.1099821,61.5792929
9081542090,-149.1100845,61.5792932
9081542091,-149.1100854,61.5792397
9081542092,-149.1103042,61.5792404
9081542093,-149.1102862,61.5796004
9081542094,-149.1101012,61.5796009
9081542095,-149.1101002,61.579513
9081542096,-149.1099941,61.5795133
9081542097,-149.1099932,61.5794363
9081542098,-149.1101448,61.5794359
9081542099,-149.110145,61.5794526
9081542100,-149.1102846,61.5794522
9081542101,-149.110315,61.5798026
9081542102,-149.1101331,61.5798021
9081542103,-149.1101333,61.5797871
9081542104,-149.110004,61.5797868
9081542105,-149.1100048,61.5797229
9081542106,-149.1101178,61.5797232
9081542107,-149.1101181,61.5797
9081542108,-149.1101348,61.5797001
9081542109,-149.1101352,61.5796719
9081542110,-149.1103166,61.5796724
9081542111,-149.1102041,61.5800164
9081542112,-149.1100278,61.5800151
9081542113,-149.1100281,61.5800042
9081542114,-149.1099781,61.5800038
9081542115,-149.1099803,61.5799318
9081542116,-149.110024,61.5799321
9081542117,-149.1100257,61.579879
9081542118,-149.1102084,61.5798803
9081542119,-149.1103123,61.5802396
9081542120,-149.1100181,61.5802407
9081542121,-149.1100169,61.5801656
9081542122,-149.1101197,61.5801652
9081542123,-149.1101193,61.5801455
9081542124,-149.1101407,61.5801454
9081542125,-149.1101402,61.5801172
9081542126,-149.1103102,61.5801166
9081542127,-149.1102631,61.5804284
9081542128,-149.1099828,61.5804283
9081542129,-149.1099829,61.5803616
9081542130,-149.1100886,61.5803616
9081542131,-149.1100887,61.5803058
9081542132,-149.1102633,61.5803059
9081542133,-149.110318,61.580501
9081542134,-149.1103149,61.5806433
9081542135,-149.1101342,61.5806424
9081542136,-149.1101358,61.5805686
9081542137,-149.1100031,61.5805679
9081542138,-149.1100047,61.5804994
9081542139,-149.1103013,61.5808528
9081542140,-149.1101368,61.5808529
9081542141,-149.1101367,61.5808241
9081542142,-149.1101053,61.5808241
9081542143,-149.1101052,61.5808023
9081542144,-149.1100103,61.5808023
9081542145,-149.1100102,61.5807389
9081542146,-149.1101216,61.5807389
9081542147,-149.1101216,61.5807277
9081542148,-149.1103012,61.5807276
9081542149,-149.1102897,61.5812828
9081542150,-149.1098833,61.5812818
9081542151,-149.1098841,61.5812009
9081542152,-149.1100433,61.5812013
9081542153,-149.1100434,61.5811888
9081542154,-149.1101554,61.5811891
9081542155,-149.1101553,61.5812003
9081542156,-149.1102905,61.5812006
9081542157,-149.1096461,61.58129
9081542158,-149.1093668,61.5812923
9081542159,-149.1093662,61.5812748
9081542160,-149.1092568,61.5812757
9081542161,-149.1092541,61.5812016
9081542162,-149.1094938,61.5811996
9081542163,-149.1094943,61.5812116
9081542164,-149.1096433,61.5812104
9081542165,-149.1090235,61.5813113
9081542166,-149.1086842,61.5813108
9081542167,-149.1086848,61.5812054
9081542168,-149.108942,61.5812058
9081542169,-149.1089418,61.5812281
9081542170,-149.1090113,61.5812282
9081542171,-149.1090112,61.5812469
9081542172,-149.1090238,61.5812469
9081542173,-149.1081882,61.5812782
9081542174,-149.1077678,61.5812747
9081542175,-149.1077704,61.5812021
9081542176,-149.1079394,61.5812035
9081542177,-149.1079398,61.5811903
9081542178,-149.10799,61.5811907
9081542179,-149.1079906,61.5811755
9081542180,-149.1081139,61.5811766
9081542181,-149.1081135,61.5811874
9081542182,-149.1081915,61.5811881
9081542183,-149.1071242,61.581233
9081542184,-149.1067129,61.5811977
9081542185,-149.1067422,61.5811202
9081542186,-149.1068644,61.5811306
9081542187,-149.1068694,61.5811173
9081542188,-149.1069726,61.5811261
9081542189,-149.1069677,61.5811391
9081542190,-149.1071537,61.581155
9081542191,-149.1062505,61.5811626
9081542192,-149.1058231,61.5811294
9081542193,-149.1058468,61.5810602
9081542194,-149.1060158,61.5810733
9081542195,-149.1060203,61.5810602
9081542196,-149.106103,61.5810666
9081542197,-149.1061062,61.5810573
9081542198,-149.1061877,61.5810636
9081542199,-149.1061845,61.5810728
9081542200,-149.1062787,61.5810801
9081542201,-149.1054233,61.5811236
9081542202,-149.1051471,61.5811232
9081542203,-149.1051476,61.5810449
9081542204,-149.1052868,61.5810451
9081542205,-149.1052868,61.5810321
9081542206,-149.1055512,61.5810324
9081542207,-149.1055508,61.5811014
9081542208,-149.1054234,61.5811013
9081542209,-149.1043202,61.581163
9081542210,-149.1040673,61.5811616
9081542211,-149.1040708,61.5810248
9081542212,-149.1042066,61.5810255
9081542213,-149.1042055,61.5810679
9081542214,-149.1042375,61.5810681
9081542215,-149.1042372,61.5810817
9081542216,-149.1043223,61.5810822
9081542217,-149.1036821,61.5811133
9081542218,-149.1033146,61.5811113
9081542219,-149.1033161,61.5810504
9081542220,-149.1033824,61.5810507
9081542221,-149.1033827,61.5810392
9081542222,-149.1034944,61.5810398
9081542223,-149.1034947,61.5810246
9081542224,-149.1036842,61.5810257
9081542225,-149.1025875,61.5812245
9081542226,-149.1023396,61.5812287
9081542227,-149.1023317,61.5811236
9081542228,-149.1024494,61.5811216
9081542229,-149.1024465,61.5810839
9081542230,-149.1026116,61.581081
9081542231,-149.1026168,61.581149
9081542232,-149.1025818,61.5811496
9081542233,-149.1020138,61.5811075
9081542234,-149.1016233,61.58106
9081542235,-149.1016648,61.5809828
9081542236,-149.1017918,61.5809983
9081542237,-149.1018008,61.5809817
9081542238,-149.1019318,61.5809976
9081542239,-149.1019277,61.5810052
9081542240,-149.1020601,61.5810213
9081542241,-149.1013298,61.5810847
9081542242,-149.1010668,61.581034
9081542243,-149.1011322,61.5809571
9081542244,-149.1012899,61.5809875
9081542245,-149.1013358,61.5809336
9081542246,-149.1014622,61.580958
9081542247,-149.1014039,61.5810264
9081542248,-149.1013829,61.5810223
9081542249,-149.0996915,61.5804727
9081542250,-149.0994984,61.5803828
9081542251,-149.0996956,61.5802869
9081542252,-149.0998075,61.580339
9081542253,-149.0997959,61.5803447
9081542254,-149.0998771,61.5803824
9081542255,-149.0993508,61.5806273
9081542256,-149.0992425,61.5806493
9081542257,-149.099257,61.5806656
9081542258,-149.0991463,61.580688
9081542259,-149.0991339,61.5806743
9081542260,-149.0989554,61.5807105
9081542261,-149.0988898,61.5806373
9081542262,-149.0989273,61.5806297
9081542263,-149.0989091,61.5806094
9081542264,-149.0992693,61.5805363
9081542265,-149.0988001,61.5812072
9081542266,-149.0985203,61.5811606
9081542267,-149.0985739,61.5810876
9081542268,-149.098533,61.5810807
9081542269,-149.0985795,61.5810175
9081542270,-149.0987495,61.5810458
9081542271,-149.0987127,61.5810958
9081542272,-149.0988635,61.5811209
9081542273,-149.0983636,61.5810423
9081542274,-149.0980162,61.5809776
9081542275,-149.0980795,61.5809006
9081542276,-149.0981914,61.5809215
9081542277,-149.0982004,61.5809106
9081542278,-149.0983303,61.5809348
9081542279,-149.0983092,61.5809605
9081542280,-149.0984147,61.5809802
9081542281,-149.0978342,61.5809856
9081542282,-149.0974783,61.580999
9081542283,-149.097462,61.5809016
9081542284,-149.0978179,61.5808881
9081542285,-149.0972706,61.5811222
9081542286,-149.0969403,61.581132
9081542287,-149.0969303,61.5810561
9081542288,-149.0970444,61.5810527
9081542289,-149.0970424,61.5810374
9081542290,-149.0971382,61.5810345
9081542291,-149.0971438,61.581042
9081542292,-149.0972597,61.5810385
9081542293,-149.0965351,61.5811668
9081542294,-149.0963238,61.5810501
9081542295,-149.0964493,61.5809986
9081542296,-149.0966606,61.5811154
9081542297,-149.0960321,61.5809996
9081542298,-149.0959485,61.5808421
9081542299,-149.0961684,61.5808156
9081542300,-149.0962023,61.5808795
9081542301,-149.0962265,61.5808766
9081542302,-149.096252,61.5809245
9081542303,-149.0962666,61.5809228
9081542304,-149.0962908,61.5809685
9081542305,-149.095909,61.5806794
9081542306,-149.0960342,61.580547
9081542307,-149.0961982,61.5805821
9081542308,-149.0961797,61.5806017
9081542309,-149.0962828,61.5806238
9081542310,-149.0961761,61.5807366
9081542311,-149.0967492,61.5806407
9081542312,-149.0966452,61.5805061
9081542313,-149.0968932,61.5804627
9081542314,-149.0969464,61.5805316
9081542315,-149.0968513,61.5805482
9081542316,-149.096902,61.5806139
9081542317,-149.0969027,61.5802826
9081542318,-149.0966263,61.5803278
9081542319,-149.0965467,61.5802177
9081542320,-149.0967855,61.5801786
9081542321,-149.0968088,61.580211
9081542322,-149.0968466,61.5802048
9081542323,-149.0966959,61.580081
9081542324,-149.0965241,61.5801144
9081542325,-149.0964148,61.579987
9081542326,-149.0964639,61.5799774
9081542327,-149.0964134,61.5799186
9081542328,-149.0965553,61.579891
9081542329,-149.096665,61.5800188
9081542330,-149.0966458,61.5800225
9081542331,-149.0964632,61.579826
9081542332,-149.096303,61.5798507
9081542333,-149.0962251,61.5797362
9081542334,-149.0963854,61.5797115
9081542335,-149.0961684,61.5796021
9081542336,-149.0959901,61.5796315
9081542337,-149.0959336,61.5795541
9081542338,-149.0959016,61.5795594
9081542339,-149.0958755,61.5795236
9081542340,-149.0959049,61.5795188
9081542341,-149.0958747,61.5794774
9081542342,-149.0960475,61.5794489
9081542343,-149.0960566,61.5794612
9081542344,-149.0961833,61.5794403
9081542345,-149.0962312,61.5795059
9081542346,-149.0961125,61.5795256
9081542347,-149.0958337,61.5793825
9081542348,-149.0956936,61.5792789
9081542349,-149.095825,61.5792387
9081542350,-149.0958817,61.5792807
9081542351,-149.0959888,61.5792479
9081542352,-149.0960721,61.5793095
9081542353,-149.0959676,61.5790079
9081542354,-149.0955856,61.5789218
9081542355,-149.0956649,61.5788421
9081542356,-149.0957892,61.5788701
9081542357,-149.0957985,61.5788608
9081542358,-149.0960562,61.5789189
9082622127,-149.147409,61.6020934
9082622128,-149.1472004,61.6021007
9082622129,-149.1471751,61.6019357
9082622130,-149.1473837,61.6019285
9082622131,-149.1477686,61.6024961
9082622132,-149.1474534,61.6024933
9082622133,-149.1474572,61.6023943
9082622134,-149.1475432,61.6023951
9082622135,-149.1475442,61.6023685
9082622136,-149.1477734,61.6023704
9082622137,-149.1469849,61.6024178
9082622138,-149.1467235,61.6024123
9082622139,-149.1467347,61.6022903
9082622140,-149.1469962,61.6022958
9082622141,-149.1470586,61.6026713
9082622142,-149.1464901,61.6026727
9082622143,-149.1464894,61.6025993
9082622144,-149.1466457,61.602599
9082622145,-149.1466453,61.6025595
9082622146,-149.1470574,61.6025585
9082622147,-149.1476472,61.6028173
9082622148,-149.1472828,61.6028124
9082622149,-149.1472887,61.6027131
9082622150,-149.1476531,61.602718
9082622151,-149.1459995,61.6027707
9082622152,-149.1457153,61.60277
9082622153,-149.1457164,61.6026561
9082622154,-149.1460006,61.6026567
9082622155,-149.1456294,61.6026239
9082622156,-149.1454164,61.6026227
9082622157,-149.1454166,61.6026133
9082622158,-149.1453605,61.6026129
9082622159,-149.1453625,61.6025324
9082622160,-149.1454379,61.6025329
9082622161,-149.1454394,61.6024719
9082622162,-149.145648,61.6024731
9082622163,-149.1456461,61.6025502
9082622164,-149.1456313,61.6025501
9082622165,-149.1456336,61.601894
9082622166,-149.1453439,61.6018805
9082622167,-149.1453412,61.6018938
9082622168,-149.1453068,61.6018922
9082622169,-149.1453052,61.6019
9082622170,-149.1451455,61.6018926
9082622171,-149.1451701,61.601773
9082622172,-149.14533,61.6017805
9082622173,-149.1453276,61.6017919
9082622174,-149.1456515,61.601807
9082622179,-149.1437897,61.6018355
9082622180,-149.1434592,61.6019861
9082622181,-149.1433015,61.6019078
9082622182,-149.143393,61.6018661
9082622183,-149.1434049,61.601872
9082622184,-149.1436439,61.6017631
9082622189,-149.1419575,61.6018538
9082622190,-149.1417916,61.6017745
9082622191,-149.1418626,61.6017409
9082622192,-149.1418455,61.6017327
9082622193,-149.1420204,61.6016498
9082622194,-149.1422035,61.6017373
9082622195,-149.1417305,61.6023161
9082622196,-149.1415843,61.6022222
9082622197,-149.1417088,61.6021784
9082622198,-149.1417449,61.6022016
9082622199,-149.1418129,61.6021776
9082622200,-149.141826,61.602186
9082622201,-149.1419202,61.6021529
9082622202,-149.1420172,61.6022152
9082622207,-149.1418793,61.6027519
9082622208,-149.1417204,61.6027532
9082622209,-149.1417176,61.6026807
9082622210,-149.1416435,61.6026814
9082622211,-149.1416409,61.6026131
9082622212,-149.1417808,61.6026119
9082622213,-149.1417819,61.6026408
9082622214,-149.141875,61.60264
9082640919,-149.1440914,61.6011631
9082640920,-149.1438594,61.6011068
9082640921,-149.1438652,61.6011014
9082640922,-149.1438348,61.6010941
9082640923,-149.1439347,61.6010008
