lon,lat
-147.0438906,64.5707016
-147.0439305,64.5708236
-147.0439372,64.5708533
-147.043953,64.5709017
-147.0439933,64.5708198
-147.0440029,64.5708493
-147.0440188,64.5708977
-147.0440456,64.5709797
-147.0441052,64.5709761
-147.0441163,64.5710099
-147.0442643,64.5707932
-147.0442794,64.5706782
-147.0442855,64.5709653
-147.0442966,64.570999
-147.044316,64.5707901
-147.0443199,64.5709632
-147.0690614,64.6686757
-147.0694645,64.6717182
-147.0698186,64.6728592
-147.0700081,64.6685274
-147.0702072,64.6680918
-147.0703293,64.6682308
-147.070459,64.6712089
-147.070557,64.6724563
-147.0705871,64.6721791
-147.0712817,64.6793888
-147.0712935,64.6726049
-147.0713456,64.6726952
-147.0714064,64.6726888
-147.0714786,64.6728141
-147.0716465,64.6723106
-147.0716531,64.6755687
-147.0717189,64.6796388
-147.0717807,64.6727822
-147.0717888,64.6725526
-147.0717936,64.6728046
-147.0718538,64.6753873
-147.0718614,64.6721792
-147.0718677,64.6722831
-147.071908,64.6722498
-147.0719354,64.6727896
-147.0720016,64.6729045
-147.0720439,64.6756533
-147.0720528,64.6728991
-147.0720595,64.6798006
-147.0720723,64.6752133
-147.0720969,64.6729757
-147.0722258,64.6798029
-147.0722545,64.6721377
-147.0722848,64.6793957
-147.072288,64.672196
-147.0722942,64.6729537
-147.0723479,64.6722068
-147.0723639,64.6729709
-147.0723693,64.6721878
-147.0723837,64.679743
-147.0723867,64.6806299
-147.0723987,64.6730401
-147.0724538,64.6793968
-147.0724632,64.6714184
-147.072535,64.6721699
-147.0725849,64.6722563
-147.0726497,64.6722495
-147.0726685,64.6796252
-147.0727197,64.6723709
-147.0727448,64.6729279
-147.0727783,64.6728981
-147.0727885,64.672999
-147.0727993,64.6723223
-147.0728211,64.6723602
-147.0728266,64.6795585
-147.0729296,64.6727163
-147.0729357,64.6727991
-147.0729688,64.6726918
-147.072975,64.672795
-147.0729786,64.6728737
-147.0730228,64.6722987
-147.0730338,64.6727067
-147.0730447,64.6723366
-147.0732544,64.6741549
-147.0732883,64.6726409
-147.0733079,64.6743882
-147.0733087,64.6726763
-147.0733533,64.6723041
-147.0733813,64.680184
-147.0733904,64.6799443
-147.0734532,64.6799183
-147.0735327,64.6726152
-147.0735415,64.6801177
-147.0735538,64.6748839
-147.0735803,64.6801348
-147.0736066,64.6752496
-147.0736107,64.6749957
-147.0736313,64.6747212
-147.073664,64.680067
-147.0736801,64.6747285
-147.0736853,64.6749034
-147.0737028,64.6800842
-147.07379,64.6750222
-147.073809,64.6797711
-147.0738405,64.6790033
-147.0738725,64.6744251
-147.0738888,64.6790171
-147.0740447,64.6744508
-147.0740765,64.6739273
-147.0741586,64.6743111
-147.0741624,64.6791892
-147.074309,64.6798001
-147.0744163,64.6743495
-147.0745142,64.6753835
-147.0745335,64.6798994
-147.0745653,64.6796941
-147.0746452,64.6792121
-147.0746747,64.6794129
-147.0747897,64.6797933
-147.074849,64.6793429
-147.0749151,64.6748863
-147.0749504,64.6795347
-147.0749798,64.6733234
-147.0750425,64.6735831
-147.075106,64.6741499
-147.0751692,64.6758514
-147.0752504,64.6744027
-147.0752874,64.6749412
-147.0753706,64.6745331
-147.0754186,64.6741966
-147.0754337,64.6801023
-147.0754522,64.6744329
-147.0754985,64.6746544
-147.0755116,64.6736532
-147.0755167,64.6746571
-147.0755726,64.6745632
-147.0760874,64.6727658
-147.0760882,64.6729894
-147.0762804,64.6756819
-147.0773001,64.6707613
-147.0773088,64.6734309
-147.0774962,64.6709696
-147.0778891,64.6715813
-147.0779045,64.6706572
-147.0779674,64.6716654
-147.0781006,64.6708655
-147.0783708,64.6719786
-147.0784899,64.6720999
-147.0785466,64.6714692
-147.078624,64.6715494
-147.0788157,64.6740949
-147.0789516,64.6718731
-147.0790853,64.6720077
-147.0797274,64.6746202
-147.0803303,64.6703332
-147.0803832,64.6751388
-147.0805534,64.6702939
-147.0806003,64.6703421
-147.0806169,64.6706313
-147.0806626,64.670331
-147.08068,64.6704435
-147.0807577,64.6704298
-147.0808254,64.6705947
-147.0822536,64.6761421
-147.0823107,64.676195
-147.0824096,64.6736202
-147.0824283,64.6761076
-147.0824854,64.6761605
-147.0828423,64.6733988
-147.0828919,64.6741905
-147.0829578,64.6735354
-147.0829842,64.6732455
-147.0830075,64.6741726
-147.0830253,64.6732941
-147.0830388,64.6742096
-147.0831912,64.6732685
-147.0832483,64.673336
-147.0833572,64.6741602
-147.0835054,64.674335
-147.0836405,64.6741276
-147.0837074,64.6740389
-147.0837661,64.6741082
-147.0837802,64.6742924
-147.0838265,64.6731155
-147.084042,64.6735462
-147.0840724,64.6734069
-147.0841107,64.6734515
-147.0841542,64.6738822
-147.0842195,64.6739594
-147.0842664,64.6737862
-147.0870426,64.673915
-147.0872012,64.6750218
-147.0873403,64.6751781
-147.08764,64.674586
-147.0877661,64.6751087
-147.087837,64.6745539
-147.0879513,64.673767
-147.0879657,64.6753329
-147.0881202,64.6748721
-147.0883588,64.6744641
-147.0885449,64.6744338
-147.0885634,64.674968
-147.0885995,64.6747511
-147.0886099,64.6749602
-147.0886382,64.674778
-147.0887055,64.674445
-147.0887452,64.6749371
-147.0887714,64.6752017
-147.0889559,64.6747262
-147.0890843,64.6748831
-147.089102,64.6749031
-147.0892395,64.6748807
-147.0896289,64.6742946
-147.0900353,64.6747511
-147.0919271,64.6783593
-147.09194,64.6783734
-147.0919691,64.6791879
-147.0919713,64.6784089
-147.0919906,64.679123
-147.0920691,64.6783925
-147.092076,64.6781289
-147.0922391,64.678307
-147.0923072,64.6786524
-147.0924111,64.6792147
-147.0924232,64.6792424
-147.0924313,64.6791525
-147.0924394,64.6792838
-147.0924717,64.679315
-147.0925162,64.6793443
-147.0925483,64.6780498
-147.0925647,64.6793668
-147.0925925,64.6780981
-147.0926536,64.679395
-147.0926536,64.6789105
-147.0926554,64.6780875
-147.092787,64.6794025
-147.0927994,64.6782448
-147.092836,64.6794709
-147.0928546,64.6804
-147.0928546,64.6805794
-147.0929573,64.6783753
-147.0929587,64.6790107
-147.0929589,64.6794138
-147.092985,64.6789381
-147.0929884,64.6805588
-147.093024,64.6782071
-147.0930909,64.6785211
-147.093097,64.6806257
-147.0931487,64.6783432
-147.0932194,64.679436
-147.093282,64.6790321
-147.0933124,64.6789658
-147.0933251,64.6802719
-147.0933366,64.6794221
-147.0933666,64.6803211
-147.09347,64.6793772
-147.0935342,64.6802396
-147.0935744,64.6802875
-147.0935872,64.6793063
-147.0936216,64.680726
-147.0936357,64.6792268
-147.0936802,64.67899
-147.0936812,64.680271
-147.0938142,64.680429
-147.0939546,64.6804074
-147.1129618,64.7045854
-147.113327,64.70509
-147.1141039,64.7043929
-147.1141971,64.7049871
-147.1142515,64.7045688
-147.1146011,64.7051663
-147.1146071,64.7045505
-147.1146845,64.7048201
-147.1147099,64.7050402
-147.1149296,64.7048811
-147.1157043,64.7054751
-147.1161549,64.7052294
-147.1297122,64.6917665
-147.1298188,64.6918845
-147.1298826,64.6924572
-147.1299201,64.6923219
-147.130015,64.6917165
-147.1300832,64.6924674
-147.1300886,64.692448
-147.1301121,64.6923633
-147.1301207,64.6923321
-147.1301215,64.6918346
-147.1301419,64.6924507
-147.1301654,64.692366
-147.131192,64.6927841
-147.1313442,64.6928095
-147.1313466,64.6926146
-147.1314303,64.6927151
-147.1315045,64.6927274
-147.131573,64.6926523
-147.1602006,64.709866
-147.1606126,64.7100046
-147.1606271,64.7096346
-147.1610391,64.7097731
-147.1889777,64.7165182
-147.1889833,64.7168817
-147.1898145,64.7165159
-147.1898156,64.7165805
-147.1904445,64.7165787
-147.1904457,64.7166545
-147.1907434,64.7166537
-147.1907468,64.7168768
-147.3094941,64.7627253
-147.3095017,64.762879
-147.3097235,64.762851
-147.3097248,64.762877
-147.30974,64.7627231
-147.3097417,64.7627561
-147.3098857,64.7627548
-147.3098904,64.7628495
-147.3273675,64.7508188
-147.3275667,64.7508916
-147.3279791,64.7505144
-147.3281783,64.7505873
-147.3358957,64.7479176
-147.3359299,64.7474911
-147.3359299,64.7477108
-147.3360479,64.7473721
-147.3361874,64.7472439
-147.336402,64.7471799
-147.3365951,64.7471661
-147.3372924,64.7471753
-147.3380435,64.7471204
-147.3392022,64.7469739
-147.3395707,64.747868
-147.340096,64.7468571
-147.3410637,64.7471795
-147.3417115,64.747452
-147.34237,64.7462177
-147.3425728,64.7465267
-147.34266,64.7470417
-147.3427012,64.7465807
-147.3428876,64.7471375
-147.3429703,64.7469366
-147.342992,64.747146
-147.342993,64.7545119
-147.3430023,64.7547888
-147.3430137,64.74622
-147.3430807,64.7471379
-147.3431322,64.7486959
-147.3431375,64.7481948
-147.3431461,64.74712
-147.3431553,64.7470144
-147.3431819,64.7463728
-147.3431891,64.7545179
-147.3431927,64.7470423
-147.3431973,64.7470781
-147.3432078,64.7547749
-147.3432523,64.7458083
-147.3433059,64.7549282
-147.3433105,64.7548764
-147.343418,64.7548744
-147.3434462,64.7481457
-147.3435872,64.745975
-147.3437353,64.7466057
-147.3437378,64.7486971
-147.3437432,64.748196
-147.3437812,64.746547
-147.3440248,64.7455
-147.3443547,64.746302
-147.3461473,64.7520346
-147.3462635,64.7515452
-147.3462707,64.7518928
-147.3462976,64.7517944
-147.3463244,64.751593
-147.3463452,64.7619567
-147.3463608,64.7621899
-147.3463673,64.7520987
-147.3463717,64.7512806
-147.3464024,64.7628906
-147.346435,64.7512633
-147.3465082,64.7613991
-147.3465933,64.7627109
-147.3467488,64.7629575
-147.3467884,64.752387
-147.3468109,64.761951
-147.3468125,64.7521101
-147.3468265,64.7621842
-147.3468347,64.7615632
-147.3468777,64.7449001
-147.3469397,64.7627778
-147.3469744,64.7620764
-147.3469744,64.762177
-147.3471531,64.7525231
-147.3472568,64.7529452
-147.3473018,64.7640515
-147.3473295,64.761102
-147.347439,64.762177
-147.347439,64.7620764
-147.347528,64.7613124
-147.3476225,64.7637451
-147.3476714,64.7641218
-147.3479488,64.7512651
-147.3479921,64.7638154
-147.3480148,64.7518625
-147.3480194,64.7519868
-147.3480204,64.7520354
-147.3480237,64.7521974
-147.3480489,64.7518075
-147.3480507,64.7518623
-147.348142,64.7532724
-147.3484488,64.7518051
-147.3484501,64.751845
-147.3484639,64.7610767
-147.3484902,64.7612909
-147.3485631,64.7535298
-147.3486954,64.7518434
-147.3487004,64.7519856
-147.3487114,64.7521514
-147.3487125,64.752194
-147.3487302,64.7559806
-147.3487319,64.756233
-147.3487714,64.7521511
-147.3487762,64.7523534
-147.3487796,64.769603
-147.3487956,64.7517304
-147.3488048,64.7519849
-147.3489096,64.7559804
-147.3489315,64.7535539
-147.348965,64.7558904
-147.3490619,64.7560025
-147.3491202,64.7559078
-147.3492542,64.7517274
-147.34926,64.7518893
-147.3492673,64.7560255
-147.3492687,64.7562324
-147.3492817,64.7521787
-147.3492857,64.7523512
-147.3492896,64.7512666
-147.3492906,64.7698339
-147.3493091,64.76939
-147.3493577,64.758947
-147.3494213,64.7590423
-147.3494301,64.7521777
-147.3494616,64.7591887
-147.3494845,64.7595027
-147.3494849,64.7591376
-147.3494938,64.752164
-147.3495252,64.7594304
-147.3495283,64.7592721
-147.349534,64.7521459
-147.3495625,64.7591971
-147.3495657,64.7521457
-147.3495724,64.752341
-147.3495856,64.7517327
-147.3495911,64.7518871
-147.3497501,64.7588994
-147.3498146,64.7592958
-147.3498201,64.7696209
-147.3498959,64.7591177
-147.3499474,64.7560416
-147.3499633,64.7563112
-147.3500099,64.7520784
-147.3500178,64.7517299
-147.3500188,64.7523382
-147.3500273,64.7519949
-147.350034,64.759559
-147.3500747,64.7594867
-147.350161,64.751994
-147.350164,64.7520774
-147.3501828,64.7479366
-147.3502075,64.7560388
-147.3502233,64.7563085
-147.3503119,64.7525963
-147.3503328,64.7575653
-147.3503387,64.7522393
-147.3504125,64.7574249
-147.3504487,64.7512634
-147.3504495,64.7516302
-147.3504755,64.7521993
-147.3506713,64.7535378
-147.3506713,64.7526432
-147.3508807,64.7606468
-147.3509497,64.7572115
-147.3510702,64.7570248
-147.3510792,64.7602419
-147.3511168,64.7606765
-147.351293,64.7576644
-147.3513421,64.7602694
-147.3513727,64.757524
-147.3514078,64.7572653
-147.3515284,64.7570786
-147.3526563,64.7583227
-147.3527335,64.7571923
-147.3528065,64.7584897
-147.352839,64.7582415
-147.3528546,64.7570085
-147.3528844,64.7572104
-147.3529138,64.7584462
-147.3529246,64.7585492
-147.3530055,64.7570266
-147.3530388,64.757656
-147.3531525,64.7564005
-147.3531525,64.7565483
-147.3531746,64.7577003
-147.3531866,64.757675
-147.3532464,64.7584211
-147.3533269,64.7572612
-147.3536714,64.7527404
-147.3536757,64.7531057
-147.3536827,64.7564005
-147.3536827,64.7565483
-147.3541726,64.7590851
-147.3543984,64.7574056
-147.3544419,64.7573451
-147.3544551,64.7591537
-147.3545816,64.7578805
-147.3545846,64.7578606
-147.3546518,64.7588746
-147.3547453,64.7578779
-147.3548437,64.7527379
-147.354848,64.7531032
-147.354895,64.7589585
-147.3553042,64.7578982
-147.3554137,64.7573806
-147.3568086,64.7548871
-147.3568103,64.7549725
-147.356876,64.7549722
-147.3568801,64.755179
-147.3572944,64.7550252
-147.3572974,64.7551775
-147.3573456,64.7548851
-147.3573484,64.755025
-147.3651301,64.7454468
-147.365149,64.7451836
-147.3652325,64.7479256
-147.3653135,64.7447725
-147.3654404,64.7446298
-147.3654732,64.7479266
-147.3656448,64.7445135
-147.3660005,64.7444473
-147.366214,64.7479301
-147.3677835,64.7465429
-147.3679222,64.7462756
-147.3681659,64.7463792
-147.3684825,64.7460358
-147.3685603,64.7468733
-147.3686925,64.7467969
-147.3687158,64.7468068
-147.3688289,64.7461831
-147.3688827,64.7467154
-147.3689688,64.7468031
-147.3690286,64.7467775
-147.3690615,64.7460836
-147.3691559,64.744424
-147.3693016,64.7461858
-147.3695456,64.7460813
-147.3696733,64.7471027
-147.3697952,64.7461875
-147.3700431,64.7479147
-147.3700458,64.7460802
-147.3701302,64.7458333
-147.3702618,64.7465677
-147.3703571,64.7462126
-147.3705222,64.7470349
-147.3705936,64.7467089
-147.3706043,64.7461068
-147.3709727,64.7462635
-147.3710122,64.7468241
-147.3710792,64.7479753
-147.3714552,64.7458493
-147.3715161,64.7474554
-147.3720061,64.7472447
-147.3724154,64.7463093
-147.3730694,64.7479751
-147.3746571,64.7658826
-147.3746596,64.7658424
-147.3746909,64.7658438
-147.3748081,64.7659322
-147.3748188,64.7658901
-147.3748239,64.7658517
-147.374836,64.7658146
-147.3749084,64.7658647
-147.3749127,64.7658321
-147.3750058,64.7659413
-147.3750113,64.7659197
-147.3750606,64.7659092
-147.375066,64.7658685
-147.3757591,64.7462882
-147.3761464,64.7479749
-147.3761634,64.7465286
-147.3982966,64.7664904
-147.3983932,64.7663006
-147.4013704,64.7670004
-147.4014455,64.7667832
-147.4015421,64.7662801
-147.4020121,64.7666374
-147.4020574,64.7665576
-147.4021929,64.7666948
-147.4022137,64.7666582
-147.4023681,64.7667129
-147.4023892,64.7666757
-147.4026036,64.806045
-147.4026511,64.8061961
-147.4026956,64.7667074
-147.402737,64.8060374
-147.4027406,64.7666282
-147.4027419,64.8061909
-147.4027447,64.8060619
-147.4027612,64.8062524
-147.4029116,64.806179
-147.4029316,64.8062427
-147.4032251,64.8060345
-147.4032642,64.8061589
-147.4083254,64.8063079
-147.4083254,64.806131
-147.4084595,64.8065089
-147.4084595,64.8063079
-147.4087116,64.8065089
-147.4087116,64.8063079
-147.4088404,64.806131
-147.4088404,64.8063079
-147.4102303,64.803811
-147.4102668,64.8056243
-147.4117774,64.8045313
-147.4118391,64.8043977
-147.4118954,64.8044046
-147.4119088,64.8043109
-147.4120402,64.8046021
-147.4120644,64.8048305
-147.4120697,64.8045758
-147.4120858,64.8047437
-147.4121448,64.8047505
-147.4121958,64.8046318
-147.4122226,64.8049526
-147.4122494,64.8048579
-147.4122816,64.8048784
-147.412397,64.8043954
-147.4125275,64.8042507
