lon,lat
-151.2688297,59.7225526
-151.5077103,59.6409198
-151.5071073,59.6405678
-151.507021,59.6404596
-151.5076701,59.6405294
-151.5072638,59.6404108
-151.5079048,59.6408799
-151.5074863,59.6405898
-151.5072811,59.6405396
-151.1174849,59.8038846
-151.1085576,59.7965259
-151.1086839,59.7965972
-151.1083325,59.796627
-151.1084588,59.7966982
-151.1097645,59.7989014
-151.1098276,59.7989475
-151.1096012,59.798958
-151.1096643,59.7990041
-151.1312242,59.8037925
-151.1310949,59.8038559
-151.1313876,59.8038768
-151.1312583,59.8039402
-151.1345339,59.8045454
-151.1344288,59.8046118
-151.1347182,59.8046191
-151.1346132,59.8046855
-151.5402712,59.6469461
-151.541056,59.6469352
-151.5397033,59.6469967
-151.5404362,59.6469932
-151.5396117,59.6470061
-151.5390248,59.6470573
-151.5403117,59.6470622
-151.541099,59.6470527
-151.5402454,59.6470681
-151.5410181,59.6470603
-151.5398586,59.6471038
-151.5405949,59.6471001
-151.5397442,59.647114
-151.53965,59.6471181
-151.5404794,59.6471109
-151.5395715,59.6471249
-151.5416981,59.6471227
-151.540267,59.6471301
-151.5410947,59.6471261
-151.5410416,59.6471244
-151.5391602,59.6471615
-151.5398798,59.6471645
-151.5390634,59.64717
-151.5406183,59.647164
-151.5395929,59.6471877
-151.5391814,59.6472237
-151.5417008,59.6472452
-151.5415981,59.6472458
-151.5411934,59.6472472
-151.5410974,59.6472478
-151.5415994,59.6473077
-151.5411948,59.6473099
-151.5152618,59.6495531
-151.5155311,59.6495547
-151.5245153,59.6497973
-151.5152551,59.6498373
-151.5155244,59.6498389
-151.5242206,59.6498523
-151.5245801,59.6498859
-151.5244256,59.6499148
-151.5243636,59.6499258
-151.5244384,59.6499323
-151.524285,59.6499404
-151.5243768,59.6499438
-151.5154225,59.6499909
-151.5151209,59.6499983
-151.5154602,59.650384
-151.5151586,59.6503914
-151.5213957,59.6505889
-151.521612,59.6505909
-151.522119,59.6506029
-151.5223627,59.6506051
-151.5221135,59.6507581
-151.5213895,59.6507592
-151.5216058,59.6507612
-151.5223572,59.6507603
-151.5207176,59.6507966
-151.520305,59.6507993
-151.5207171,59.6508783
-151.5207196,59.6508783
-151.5205908,59.6508791
-151.5204682,59.6508798
-151.5203419,59.6508806
-151.520307,59.6508808
-151.5207175,59.6508936
-151.5205912,59.6508944
-151.5204686,59.6508962
-151.5203423,59.650897
-151.4711522,59.6243312
-151.4710329,59.6243407
-151.471238,59.624342
-151.4710798,59.6243529
-151.4712849,59.6243705
-151.4709994,59.6243807
-151.4710557,59.6243935
-151.471045,59.6244017
-151.4712634,59.6244301
-151.4712339,59.624443
-151.4711361,59.6244525
-149.8292563,61.2088497
-149.829044,61.2088504
-149.829044,61.2088527
-149.8284261,61.2088547
-149.8295967,61.2089798
-149.8294011,61.2089805
-149.8294011,61.2089839
-149.8292583,61.2089844
-149.8295973,61.2090212
-149.829484,61.2090216
-149.8294877,61.2092796
-149.8295494,61.2092797
-149.8291058,61.2093382
-149.8289415,61.2093388
-149.8285533,61.2093426
-149.828433,61.209343
-149.8294327,61.2093489
-149.8291059,61.20935
-149.8289417,61.2093524
-149.8285534,61.2093537
-149.0988034,60.9697231
-149.0988597,60.9697342
-149.0988327,60.9697434
-149.0985438,60.9698116
-149.0985731,60.9698319
-149.0985253,60.9698482
-149.0984178,60.9699213
-149.0986741,60.9699974
-149.0992511,60.9700045
-149.0986339,60.9700185
-149.0989318,60.9701134
-149.0980411,60.9701184
-149.0982572,60.9702157
-149.0973034,60.9704706
-149.0986661,60.9704793
-149.0970628,60.9705059
-149.0985784,60.9705251
-149.0988913,60.9705806
-149.0983035,60.9706143
-149.0988036,60.9706265
-149.0981168,60.970632
-149.0969762,60.9706331
-149.0981151,60.9706405
-149.0982967,60.9706489
-149.0981632,60.9706688
-149.0982384,60.9706723
-149.0970148,60.9706949
-151.5179625,59.6366962
-151.5174994,59.6367784
-151.5180412,59.6368094
-151.5175781,59.6368916
-151.5182606,59.6369802
-151.517729,59.6370713
-151.5183384,59.6370964
-151.5178068,59.6371874
-149.4447068,61.5841454
-149.4455617,61.584146
-149.4457007,61.5841589
-149.4469578,61.5841616
-149.4474949,61.5841727
-149.4478864,61.5841736
-149.4469572,61.5842242
-149.4472072,61.5842247
-149.4484887,61.5842158
-149.4503778,61.5842199
-149.445699,61.5843375
-149.4472061,61.5843407
-149.4484872,61.5843743
-149.4503762,61.5843784
-149.4456945,61.5844022
-149.4472143,61.5843992
-149.4484864,61.5844378
-149.4503814,61.584439
-149.4447058,61.5844638
-149.4455608,61.5844643
-149.4484862,61.5845244
-149.4503812,61.5845256
-149.445696,61.5845716
-149.4472157,61.5845686
-149.4484838,61.5845873
-149.450377,61.5845889
-149.4457033,61.5846317
-149.4472122,61.584635
-149.4484834,61.5846774
-149.4503767,61.5846789
-149.4484854,61.5847455
-149.4499772,61.5847488
-149.4457017,61.5848003
-149.4474889,61.5847982
-149.4478805,61.584799
-149.4472106,61.5848035
-149.4484842,61.5848688
-149.449976,61.584872
-151.1071705,59.794199
-151.1073401,59.7942779
-151.1069084,59.7943414
-151.107078,59.7944204
-151.2783414,59.7241818
-151.2782078,59.7241855
-151.2783507,59.7242667
-151.278217,59.7242704
-149.4290795,61.608809
-149.4305893,61.6088709
-149.42936,61.6089986
-149.4305886,61.6087574
-149.4294635,61.608902
-149.428976,61.6089056
-149.4311211,61.6088702
-149.4311205,61.6087567
-148.6829715,60.7731648
-148.6837599,60.7732222
-148.6836089,60.7732235
-148.6840632,60.7732501
-148.682883,60.773394
-148.6835204,60.7734527
-148.6836427,60.773526
-148.6844194,60.7735438
-148.6839459,60.7735539
-148.6849955,60.7735968
-148.6843608,60.7736955
-148.6849369,60.7737485
-148.6743184,60.7756344
-148.6745359,60.7757894
-148.671691,60.7765619
-148.6718621,60.7766838
-148.683653,60.7739031
-148.685662,60.7740928
-148.680375,60.7740961
-148.6807951,60.7741527
-148.6835451,60.7741757
-148.6803104,60.7742104
-148.6807305,60.7742669
-148.685554,60.7743654
-148.6938815,60.7775937
-148.6936644,60.7776838
-148.6940891,60.7776941
-148.6944794,60.7777127
-148.6941976,60.7777136
-148.6938987,60.7778093
-148.6944642,60.7778642
-148.6941938,60.7778651
-149.95765,61.1484481
-149.9580615,61.1484591
-149.9582978,61.1484851
-149.9584718,61.1484854
-149.9587013,61.1485069
-149.9589439,61.148543
-149.957638,61.1485526
-149.9578619,61.1485586
-149.9592246,61.1485907
-149.9586447,61.1485954
-149.9582968,61.1485973
-149.9584707,61.1485977
-149.9578557,61.1486129
-149.9580433,61.1486179
-149.9589646,61.1486235
-149.9588874,61.1486315
-149.9580086,61.1486925
-149.9578546,61.148725
-149.9592986,61.1487274
-149.9590387,61.1487601
-149.9591987,61.1487976
-149.9589894,61.1488016
-149.9581098,61.148804
-149.9579558,61.1488365
-149.9592099,61.1489338
-149.9589316,61.1489368
-149.9590006,61.1489378
-149.9586947,61.1489909
-149.9590396,61.1490469
-149.9588027,61.149101
-149.9584298,61.1491628
-149.9586905,61.1492132
-149.9583514,61.1492571
-149.9586121,61.1493076
-149.9586877,61.1493251
-149.957749,61.1493455
-149.9584669,61.1493717
-149.9575976,61.1493773
-149.9578438,61.1494505
-149.958804,61.1494533
-149.9576924,61.1494823
-149.9579237,61.1494884
-149.9588816,61.1494903
-149.9585833,61.1494999
-149.9577512,61.1495251
-149.9586437,61.1495368
-149.9580269,61.1496013
-149.9589858,61.1496145
-149.9578544,61.1496381
-149.9590517,61.149641
-149.9580493,61.1496498
-149.9587479,61.149661
-149.9588594,61.1496776
-149.9578659,61.1496886
-149.9581518,61.1497626
-149.9591606,61.1497744
-149.9579684,61.1498014
-149.9589683,61.1498109
-149.9581692,61.1498327
-149.9593244,61.149839
-149.9590946,61.1498417
-149.9579528,61.1498745
-149.958253,61.1499338
-149.9592369,61.1499706
-149.9591011,61.1499722
-149.9580367,61.1499756
-149.9593331,61.1500145
-149.9592392,61.1500156
-149.9581544,61.1500247
-149.9591143,61.1500615
-149.9580741,61.1500708
-149.9592879,61.1500789
-149.9589688,61.1500908
-149.9591529,61.1501061
-149.9584406,61.150141
-149.9593566,61.1501584
-149.9583603,61.150187
-149.9590761,61.1502149
-149.9581862,61.1503434
-149.9579159,61.1503667
-149.9584512,61.1504444
-149.9582278,61.1504558
-149.9586079,61.1504673
-149.9579575,61.1504791
-149.9585533,61.1504936
-149.9583299,61.1505029
-149.9587876,61.150554
-149.9586117,61.1506389
-149.9584587,61.1508053
-149.9574707,61.1508229
-149.9573248,61.1508708
-149.9576758,61.1508837
-149.9573863,61.1508891
-149.9586439,61.1509051
-149.9581738,61.1509284
-149.9572091,61.1509616
-149.9583591,61.1510282
-149.9574757,61.1510407
-149.9571424,61.1484239
-149.956791,61.1484278
-149.9571465,61.1485094
-149.9570254,61.1485108
-149.9570273,61.148551
-149.956797,61.1485535
-149.9573996,61.148856
-149.9571738,61.1489028
-149.9575187,61.1489897
-149.9572928,61.1490365
-151.035682,59.8999404
-151.0358761,59.8999466
-151.0356736,59.9000066
-151.0358678,59.9000128
-149.5148697,61.3007112
-149.5153885,61.3007481
-149.5147174,61.3012037
-149.5152362,61.3012407
-149.970514,61.192156
-149.9705676,61.192019
-149.9708627,61.1920578
-149.9707608,61.1922051
-149.9706481,61.1921896
-149.9705355,61.1923964
-149.9702565,61.192337
-149.9704335,61.192187
-149.9706803,61.1922465
-149.9702887,61.1925774
-149.9700366,61.1925179
-149.9701975,61.1923732
-149.970455,61.19243
-149.9702297,61.1928178
-149.9699668,61.1927609
-149.9701331,61.1925955
-149.9704013,61.1926497
-149.9699776,61.1929651
-149.9696128,61.1929625
-149.9696289,61.1928203
-149.9699776,61.19281
-149.9695591,61.1928514
-149.9692265,61.1928203
-149.9692748,61.1927092
-149.9696128,61.192735
-149.9709914,61.1918924
-149.9707661,61.1919596
-149.9705998,61.1918174
-149.9708305,61.1917476
-149.9703584,61.1918743
-149.9700097,61.1918407
-149.9700634,61.1916959
-149.9704282,61.1917321
-149.969881,61.1919001
-149.969543,61.1919027
-149.969543,61.1917683
-149.9698917,61.1917631
-149.9694304,61.1918717
-149.9691192,61.1918717
-149.9691139,61.1917398
-149.9694465,61.1917424
-149.9690227,61.1918691
-149.9687545,61.1919544
-149.9685774,61.1918407
-149.9688564,61.1917424
-149.9686525,61.1921379
-149.9683682,61.1921328
-149.9684058,61.1919725
-149.968674,61.1919802
-149.9688778,61.1922904
-149.9686633,61.1923654
-149.9684648,61.1922336
-149.9686794,61.1921612
-149.9690066,61.1924946
-149.9688188,61.1923913
-149.9690227,61.1923163
-149.9692104,61.1924223
-149.9693231,61.1932313
-149.9691139,61.1932882
-149.9689422,61.1931745
-149.9691568,61.1930995
-149.9694411,61.1935234
-149.969248,61.1935286
-149.9692534,61.1934692
-149.9691192,61.1934614
-149.96913,61.1933632
-149.9694143,61.1933528
-149.969071,61.1938052
-149.9688993,61.1937664
-149.9690173,61.1936372
-149.969189,61.1936656
-149.9689154,61.1939758
-149.9687491,61.1939474
-149.9688296,61.1938155
-149.9690173,61.1938362
-149.9687752,61.19415
-149.9684607,61.194115
-149.96849,61.1940537
-149.9686229,61.1940684
-149.9686471,61.1940179
-149.9688288,61.1940381
-149.9683627,61.1936187
-149.9682011,61.1935804
-149.9683817,61.1934036
-149.9685433,61.193442
-149.9681456,61.1934867
-149.9679732,61.1934365
-149.9680206,61.1933986
-149.9679313,61.1933726
-149.9680696,61.1932623
-149.9683313,61.1933385
-149.9679864,61.1938706
-149.9678225,61.1938271
-149.9679948,61.1936763
-149.9681588,61.1937198
-149.967659,61.1937119
-149.9674541,61.193595
-149.9677844,61.1934606
-149.967921,61.1935385
-149.967743,61.1936109
-149.9678113,61.1936499
-149.967408,61.1931383
-149.9670164,61.1929082
-149.9671451,61.1928695
-149.9670808,61.1928281
-149.9672095,61.1927867
-149.9673973,61.1928824
-149.9672953,61.1929315
-149.9675582,61.1930814
-149.9678479,61.1929418
-149.9678103,61.1929186
-149.9677191,61.192947
-149.9676333,61.1928927
-149.9676977,61.1928695
-149.9676011,61.1928203
-149.967762,61.1927557
-149.9678103,61.1927945
-149.9678962,61.1927661
-149.9680034,61.1928281
-149.9679176,61.1928669
-149.9679605,61.1929082
-149.9677835,61.1951105
-149.9675958,61.1950175
-149.9676869,61.1949942
-149.9675904,61.1949399
-149.9677191,61.1948805
-149.967982,61.1950149
-149.9683199,61.1946995
-149.9679981,61.1947125
-149.9679874,61.1945729
-149.9682127,61.1945548
-149.968218,61.1946349
-149.9683414,61.1946349
-149.9670969,61.1950407
-149.9667804,61.1949942
-149.9668662,61.1948908
-149.9671612,61.1949244
-149.9683602,61.1945088
-149.9682105,61.1944693
-149.9681468,61.1945254
-149.9679426,61.1944714
-149.9680151,61.1944076
-149.9681083,61.1943257
-149.9684622,61.1944192
-149.9684888,61.1943253
-149.9682439,61.1942642
-149.9683125,61.1942004
-149.9683999,61.1942223
-149.9684544,61.1941716
-149.9686118,61.1942108
-149.9675528,61.1942369
-149.9673597,61.1942885
-149.9670754,61.1942808
-149.9670647,61.1941955
-149.9671773,61.1941852
-149.9674563,61.1941541
-149.9666838,61.1941541
-149.9665068,61.1941154
-149.9666677,61.1939551
-149.966834,61.193999
-149.9669413,61.1939835
-149.9667804,61.193937
-149.9668447,61.1938362
-149.9669896,61.1937768
-149.9672041,61.1938336
-149.9671505,61.1938827
-149.9670754,61.1938621
-149.9675475,61.1941222
-149.9673497,61.1940695
-149.9675189,61.1939221
-149.9677168,61.1939749
-149.9665872,61.1947486
-149.9662546,61.1947486
-149.9662546,61.1946504
-149.9666033,61.1946452
-149.9665926,61.1949399
-149.9663244,61.1949296
-149.9663083,61.194865
-149.966598,61.1948624
-149.966659,61.1945843
-149.9662593,61.1945888
-149.9662552,61.1945035
-149.9666548,61.194499
-149.9657397,61.1949502
-149.9655144,61.1949502
-149.9654983,61.1947952
-149.9657343,61.19479
-149.9657289,61.1947357
-149.9655465,61.1947357
-149.9655251,61.1945522
-149.965745,61.194547
-149.9657497,61.1944432
-149.9656329,61.1944942
-149.9654054,61.1943732
-149.9656226,61.1942784
-149.9657731,61.1943584
-149.9656726,61.1944022
-149.964758,61.1950588
-149.9644576,61.1951002
-149.9643878,61.1949735
-149.964699,61.1949218
-149.9649994,61.1949994
-149.9648223,61.1949451
-149.9649726,61.1948314
-149.9651388,61.1948753
-149.9642644,61.1951002
-149.9639909,61.1950795
-149.9640284,61.1949528
-149.9643288,61.1949683
-149.9636154,61.1950821
-149.9633793,61.1950743
-149.9634008,61.1949373
-149.9634598,61.1949373
-149.9634705,61.1948779
-149.9636207,61.1948727
-149.962977,61.1950588
-149.9628858,61.1949787
-149.9632828,61.1948753
-149.9633364,61.1949683
-149.9649886,61.1947926
-149.9646882,61.1947667
-149.9647258,61.1946427
-149.9650262,61.1946659
-149.9650584,61.1946375
-149.9646882,61.1945884
-149.9647955,61.1944695
-149.9651335,61.1945108
-149.9651067,61.1944772
-149.9649726,61.1944643
-149.9650047,61.1943377
-149.9652193,61.1943506
-149.9652086,61.1944255
-149.9651281,61.1944178
-149.9652086,61.1943015
-149.9650155,61.1943015
-149.9650101,61.1941645
-149.9652354,61.1941593
-149.9652461,61.1940766
-149.9650047,61.1941257
-149.9648706,61.1940171
-149.9651496,61.1939525
-149.9647848,61.193999
-149.9647312,61.1939784
-149.9646775,61.1939939
-149.9645756,61.1939448
-149.9649457,61.1937793
-149.9650852,61.1938957
-149.9644147,61.1938776
-149.964243,61.1938181
-149.9643717,61.1937199
-149.9645649,61.1937768
-149.9649618,61.1937173
-149.9648116,61.193663
-149.9649565,61.1935286
-149.9651388,61.1935829
-149.9645649,61.1937276
-149.9644468,61.1936889
-149.964699,61.193464
-149.9648492,61.1935183
-149.9643127,61.1936863
-149.9640284,61.1936268
-149.9640928,61.1935286
-149.9644039,61.1935932
-149.9638943,61.1937147
-149.9637334,61.1937406
-149.9636154,61.1935467
-149.9638514,61.1935079
-149.9639104,61.1936346
-149.9638353,61.1936372
-149.9634973,61.1936346
-149.9634866,61.1937095
-149.9633579,61.193707
-149.9633471,61.1935234
-149.9635939,61.1935028
-149.9635939,61.1936217
-149.9631379,61.1936579
-149.9631272,61.1937225
-149.9629716,61.1937225
-149.9629716,61.1934873
-149.9632452,61.1934821
-149.963272,61.1936604
-149.9628,61.1936139
-149.9628,61.193694
-149.962639,61.1937018
-149.9626176,61.1935131
-149.9628751,61.1935028
-149.9629073,61.1936139
-149.9624459,61.1936759
-149.9624298,61.1937406
-149.9623064,61.193738
-149.9622689,61.1935751
-149.9625425,61.1935648
-149.96258,61.193663
-149.9621294,61.1937276
-149.9620007,61.1937457
-149.9619202,61.1935389
-149.9621401,61.1935209
-149.9621884,61.193632
-149.9620919,61.1936423
-149.9618826,61.1937251
-149.9618934,61.1936475
-149.9616412,61.1936501
-149.9616198,61.1937225
-149.9615447,61.1937173
-149.9613623,61.1937276
-149.9613301,61.1935777
-149.9615661,61.1935751
-149.9612496,61.1937276
-149.9609224,61.1937302
-149.9609224,61.1936217
-149.9612175,61.1936139
-149.9608849,61.1937328
-149.9607078,61.1937328
-149.9607025,61.1936863
-149.9605845,61.1936785
-149.9605845,61.1935855
-149.9608795,61.19357
-149.9605362,61.1936682
-149.9603967,61.1936682
-149.9603913,61.1937354
-149.9602304,61.1937328
-149.9602197,61.1935726
-149.9605308,61.1935777
-149.9601929,61.1937432
-149.9600427,61.1937432
-149.9600427,61.1936915
-149.9598764,61.1936785
-149.9598871,61.1935829
-149.9601929,61.1935829
-149.9598388,61.1937276
-149.959592,61.1937199
-149.9595974,61.1936165
-149.9598281,61.1936139
-149.9594955,61.1937147
-149.9594848,61.193601
-149.9592219,61.1935932
-149.9592326,61.1937121
-149.9591843,61.193694
-149.9588839,61.193694
-149.9588786,61.1935493
-149.9591683,61.193557
-149.9588249,61.1936268
-149.9587337,61.1936294
-149.9587284,61.1936915
-149.9585782,61.1936915
-149.9585567,61.1934873
-149.9588249,61.1934795
-149.9583475,61.1938026
-149.9581705,61.1937793
-149.9582134,61.1937095
-149.95809,61.1936837
-149.958149,61.1935726
-149.9583904,61.193601
-149.9584333,61.1936734
-149.9583207,61.1939551
-149.9583153,61.1938491
-149.9580525,61.1938491
-149.9580685,61.1939577
-149.9582187,61.1941154
-149.9582027,61.1940146
-149.9585406,61.194012
-149.9585621,61.1941024
-149.9586157,61.1944669
-149.9586104,61.1943635
-149.9582348,61.1943687
-149.958208,61.1944824
-149.9585192,61.1946504
-149.9585352,61.1945108
-149.9582617,61.1945083
-149.9582348,61.1946452
-149.9584655,61.1948055
-149.9584655,61.1946892
-149.9580685,61.1946866
-149.9580525,61.1948029
-149.9584441,61.195033
-149.9582724,61.1948934
-149.9580203,61.1949373
-149.9581812,61.195095
-149.9587337,61.1951467
-149.9587713,61.1949554
-149.958664,61.1949502
-149.9586157,61.1950226
-149.958546,61.1950175
-149.958487,61.1951467
-149.9592755,61.1951131
-149.9590341,61.195157
-149.9589269,61.1950433
-149.9590073,61.19502
-149.9589483,61.1949554
-149.9591039,61.1949322
-149.9595813,61.1951079
-149.9593614,61.195064
-149.9593828,61.1950097
-149.9592916,61.1949916
-149.9593828,61.194896
-149.9593185,61.1948908
-149.9593506,61.1948469
-149.9596135,61.1948986
-149.9595438,61.1949658
-149.959694,61.1950123
-149.9596564,61.1948262
-149.9596457,61.1946944
-149.9592648,61.1946944
-149.9592541,61.1948184
-149.960048,61.195095
-149.9598603,61.1949942
-149.95993,61.1949632
-149.9598495,61.1949011
-149.9599675,61.1948494
-149.9602197,61.1950226
-149.9602894,61.1951493
-149.9602572,61.1950175
-149.9604718,61.1950071
-149.9604879,61.1951389
-149.9606596,61.1950536
-149.9606488,61.1948624
-149.9608902,61.1948624
