lon,lat
-151.2362373,60.5520997
-151.2365505,60.5521044
-151.2366035,60.5521172
-151.236484,60.5521708
-151.236537,60.5521836
-151.2360099,60.5521856
-151.2347267,60.5521979
-151.23635,60.552202
-151.2364858,60.5522348
-151.2351536,60.5522553
-151.2336168,60.5522987
-151.2377181,60.5523178
-151.2358886,60.5523713
-151.2379083,60.5524154
-151.2345556,60.5524517
-151.2364624,60.5525384
-151.2372366,60.5525447
-151.2368028,60.5526207
-151.2374268,60.5526423
-151.2359059,60.5526459
-151.2362674,60.5527333
-151.0893149,60.7633581
-151.0893661,60.7633842
-151.0892542,60.7633866
-151.0893053,60.7634126
-149.793882,61.1260774
-149.7940588,61.1261653
-149.7941222,61.1261969
-149.7935752,61.1262213
-149.7940455,61.1262329
-149.7935199,61.1262473
-149.7940947,61.1262574
-149.7940019,61.1263009
-149.7938094,61.1263912
-149.8685127,61.1342718
-149.8681685,61.1342727
-149.8685159,61.1345582
-149.8681717,61.134559
-149.8774194,61.1395185
-149.8778526,61.1395193
-149.8774154,61.1399917
-149.8778485,61.1399926
-149.8771871,61.1401582
-149.8778593,61.14016
-149.8778556,61.1404817
-149.8781817,61.1404826
-149.8754824,61.1404893
-149.8767336,61.1404918
-149.8754806,61.1406988
-149.8767318,61.1407013
-149.8771808,61.1407024
-149.8781791,61.1407051
-149.8513246,61.1452491
-149.8500157,61.1452559
-149.8513347,61.1457053
-149.8500258,61.145712
-149.9551829,61.1637572
-149.9551299,61.1637596
-149.9552486,61.1637852
-149.9551754,61.1637925
-149.9551249,61.1637998
-149.955246,61.1638144
-149.9551526,61.1638217
-149.9549611,61.1638745
-149.9550173,61.1638922
-150.0246506,61.1957899
-150.024529,61.1957939
-150.0229984,61.1958029
-150.0247682,61.1958054
-150.0238084,61.1958055
-150.0228767,61.1958068
-150.0236868,61.1958094
-150.0244167,61.1958168
-150.023116,61.1958184
-150.023926,61.195821
-150.0227645,61.1958297
-150.0235745,61.1958323
-150.0248688,61.1958387
-150.0232166,61.1958516
-150.0240266,61.1958542
-150.0243263,61.1958562
-150.022674,61.1958691
-150.0234841,61.1958717
-150.0249412,61.1958859
-150.023289,61.1958989
-150.024099,61.1959014
-150.0242676,61.1959077
-150.0226154,61.1959207
-150.0234254,61.1959232
-150.0249774,61.195942
-150.0233252,61.195955
-150.0241352,61.1959575
-150.0242473,61.1959657
-150.0225951,61.1959786
-150.0234051,61.1959812
-150.0249735,61.1960008
-150.0233212,61.1960137
-150.0241313,61.1960163
-150.0242675,61.1960236
-150.0226153,61.1960365
-150.0234253,61.1960391
-150.0249313,61.1960544
-150.023279,61.1960673
-150.024089,61.1960699
-150.0243242,61.196074
-150.022672,61.1960869
-150.023482,61.1960895
-150.0248556,61.1960987
-150.0232034,61.1961116
-150.0244115,61.196113
-150.0240134,61.1961142
-150.0227592,61.196126
-150.0235693,61.1961286
-150.0247545,61.196129
-150.0245201,61.1961365
-150.0231023,61.1961419
-150.0246386,61.196142
-150.0239123,61.1961445
-150.0228678,61.1961495
-150.0236779,61.1961521
-150.0229863,61.196155
-150.0237964,61.1961576
-150.0233925,61.1962234
-150.0233517,61.1962256
-150.0229255,61.1962268
-150.0234324,61.1962279
-150.0228847,61.1962289
-150.0229654,61.1962313
-150.0233147,61.1962341
-150.0228477,61.1962375
-150.0234671,61.1962385
-150.0230001,61.1962419
-150.0232856,61.1962481
-150.0228186,61.1962514
-150.0234925,61.196254
-150.0230255,61.1962574
-150.0232678,61.1962659
-150.0228008,61.1962693
-150.0235058,61.1962727
-150.0230388,61.1962761
-150.0232633,61.1962855
-150.0227963,61.1962889
-150.0235058,61.1962915
-150.0230388,61.1962949
-150.0232725,61.1963048
-150.0228055,61.1963082
-150.0234934,61.1963094
-150.0230264,61.1963128
-150.0232944,61.1963215
-150.02347,61.1963245
-150.0228274,61.1963249
-150.023003,61.1963278
-150.0233248,61.1963333
-150.023438,61.1963352
-150.0228578,61.1963367
-150.022971,61.1963386
-150.0233615,61.1963399
-150.0234005,61.1963405
-150.0228945,61.1963432
-150.0229335,61.1963439
-150.0228741,61.1963854
-150.0228333,61.1963876
-150.023444,61.1963879
-150.0229141,61.1963899
-150.0234032,61.19639
-150.023484,61.1963924
-150.0227963,61.1963961
-150.0233662,61.1963986
-150.0229487,61.1964005
-150.0235186,61.196403
-150.0227672,61.1964101
-150.0233372,61.1964125
-150.0229741,61.196416
-150.023544,61.1964185
-150.0227494,61.1964279
-150.0233193,61.1964304
-150.0229874,61.1964347
-150.0235573,61.1964372
-150.0227449,61.1964475
-150.0245326,61.196449
-150.0233148,61.19645
-150.0244109,61.196453
-150.0229874,61.1964535
-150.0235573,61.196456
-150.0246502,61.1964645
-150.0227541,61.1964668
-150.023324,61.1964693
-150.0229751,61.1964714
-150.023545,61.1964739
-150.0242987,61.1964759
-150.022776,61.1964835
-150.0233459,61.196486
-150.0229517,61.1964865
-150.0235216,61.196489
-150.0228065,61.1964953
-150.0229196,61.1964972
-150.0247508,61.1964978
-150.0233764,61.1964978
-150.0234895,61.1964997
-150.0228431,61.1965019
-150.0228821,61.1965025
-150.023413,61.1965044
-150.023452,61.196505
-150.0242082,61.1965153
-150.0248232,61.196545
-150.0241496,61.1965668
-150.0248594,61.1966011
-150.0241293,61.1966247
-150.0248555,61.1966598
-150.0241495,61.1966827
-150.0248132,61.1967135
-150.0242062,61.1967331
-150.0247376,61.1967578
-150.0242935,61.1967721
-150.0246365,61.196788
-150.0244021,61.1967956
-150.0245206,61.1968011
-150.024538,61.1968285
-150.0237494,61.196829
-150.0244163,61.1968324
-150.0236277,61.1968329
-150.0246556,61.196844
-150.023867,61.1968445
-150.024304,61.1968554
-150.0235155,61.1968558
-150.0247561,61.1968772
-150.0239676,61.1968777
-150.0242136,61.1968948
-150.023425,61.1968952
-150.0248285,61.1969245
-150.02404,61.196925
-150.024155,61.1969463
-150.0233664,61.1969467
-150.0248648,61.1969806
-150.0240762,61.1969811
-150.0241346,61.1970042
-150.0233461,61.1970047
-150.0248608,61.1970393
-150.0240723,61.1970398
-150.0241548,61.1970621
-150.0233663,61.1970626
-150.0248186,61.1970929
-150.02403,61.1970934
-150.0242115,61.1971126
-150.023423,61.197113
-150.0247429,61.1971372
-150.0239544,61.1971377
-150.0242988,61.1971516
-150.0235102,61.1971521
-150.0246418,61.1971675
-150.0238533,61.197168
-150.0244074,61.1971751
-150.0236189,61.1971756
-150.0245259,61.1971806
-150.0237374,61.1971811
-150.0233621,61.1992158
-150.0234805,61.1992163
-150.0233615,61.1992461
-150.02348,61.1992466
-149.8265668,61.2448072
-149.8262253,61.2448197
-149.826659,61.2449406
-149.8265883,61.2449432
-149.8262461,61.2449517
-149.8248005,61.2450043
-149.8267386,61.2454463
-149.8248808,61.2455139
-149.7107714,61.2458217
-149.7104827,61.2458549
-149.7109991,61.2463556
-149.7107063,61.2463888
-150.0323,61.248269
-150.0320892,61.248271
-150.0323031,61.2483445
-150.0322449,61.248345
-150.0322465,61.248384
-150.032094,61.2483855
-149.9437732,61.2863692
-149.9431979,61.2863714
-149.9437835,61.2870058
-149.9432082,61.2870079
-150.0048378,61.3555162
-150.0044254,61.3556156
-150.004521,61.3558702
-150.0047194,61.3558957
-150.0047487,61.3559207
-150.0045824,61.3559288
-150.0042059,61.3559462
-150.0046079,61.3559547
-150.0042381,61.3559769
-150.0047014,61.3560438
-150.0054034,61.3560554
-150.0038956,61.3560595
-150.0049936,61.3561542
-150.0040451,61.356202
-149.1739433,61.4094488
-149.1738573,61.4094762
-149.174013,61.4094988
-149.173927,61.4095263
-149.3419373,61.4589227
-149.3432944,61.4589284
-149.3419334,61.4591351
-149.3432905,61.4591408
-149.3414362,61.4593038
-149.3421069,61.4593059
-149.3438088,61.4593875
-149.3436613,61.4593875
-149.3439966,61.4593999
-149.3440346,61.4594029
-149.3439498,61.4594033
-149.3440765,61.4594135
-149.3439086,61.4594142
-149.3441081,61.4594302
-149.3438774,61.4594311
-149.3429784,61.459443
-149.3431909,61.4594439
-149.3438614,61.45945
-149.3441258,61.4594509
-149.3438589,61.4594726
-149.3441271,61.4594749
-149.3438727,61.4594941
-149.3441118,61.4594961
-149.3439011,61.459512
-149.3440821,61.4595136
-149.3439403,61.4595241
-149.3440417,61.4595251
-149.3439959,61.4595293
-149.3438088,61.4595407
-149.3436613,61.4595407
-149.3439017,61.4596871
-149.3439466,61.4596907
-149.3438477,61.4596911
-149.3439949,61.4597029
-149.3437998,61.4597036
-149.3440315,61.4597222
-149.3437638,61.4597233
-149.343745,61.4597454
-149.3440522,61.4597464
-149.3433765,61.4597594
-149.343289,61.4597594
-149.3437422,61.4597715
-149.3440537,61.4597742
-149.3401468,61.4597885
-149.3437582,61.4597964
-149.3440358,61.4597988
-149.3433765,61.459804
-149.343289,61.459804
-149.3399635,61.4598082
-149.3437911,61.4598173
-149.3440013,61.4598191
-149.343837,61.4598315
-149.3439544,61.4598325
-149.3439008,61.4598374
-149.343273,61.459888
-149.3434235,61.459889
-149.3438942,61.4598915
-149.3439396,61.4598952
-149.3438397,61.4598956
-149.3439884,61.4599075
-149.3437913,61.4599083
-149.3402073,61.459917
-149.3440254,61.4599271
-149.3437549,61.4599281
-149.340024,61.4599367
-149.3437359,61.4599505
-149.3440463,61.4599515
-149.343733,61.4599768
-149.3440478,61.4599795
-149.3437492,61.460002
-149.3440297,61.4600044
-149.3432692,61.4600082
-149.3434198,61.4600093
-149.3437825,61.4600231
-149.3439949,61.4600249
-149.3438288,61.4600374
-149.3439475,61.4600385
-149.3438932,61.4600434
-149.3443998,61.4601387
-149.3441558,61.4601387
-149.3437781,61.4601387
-149.3435147,61.4601387
-149.3432649,61.4601491
-149.3434154,61.4601502
-149.3432617,61.4602506
-149.3434123,61.4602517
-149.3443998,61.4602986
-149.3441558,61.4602986
-149.3437781,61.4602986
-149.3435147,61.4602986
-149.3429589,61.4604212
-149.3431713,61.4604221
-149.3414189,61.460548
-149.3420896,61.4605501
-149.2507758,61.48341
-149.2508497,61.4834287
-149.2507352,61.4834464
-149.2508092,61.4834652
-149.114231,61.5597532
-149.1141191,61.559757
-149.1143829,61.5597703
-149.1139191,61.5597703
-149.1144549,61.5597913
-149.1136233,61.5598046
-149.1144869,61.5598294
-149.1130155,61.5598846
-149.1145429,61.5599931
-149.1121279,61.5600064
-149.1115721,61.560134
-149.1113682,61.5602216
-149.1145309,61.5602997
-149.1112962,61.5602997
-149.1113202,61.5603816
-149.1114481,61.5605187
-149.1116121,61.5606691
-149.1145389,61.5607281
-149.1145109,61.5607967
-149.1119159,61.5607986
-149.1144749,61.5608576
-149.114359,61.5608881
-149.1122678,61.56089
-149.1129915,61.5608919
-149.114251,61.5608938
-149.1124757,61.5608976
-149.1124382,61.5609985
-149.1161636,61.5610046
-149.1157553,61.5610058
-149.1162376,61.5610119
-149.1121499,61.5610143
-149.1162708,61.5610265
-149.1120376,61.5610313
-149.1119662,61.5610508
-149.1163065,61.5610568
-149.1119151,61.561086
-149.1163243,61.5610969
-149.111882,61.5611662
-149.1118488,61.5613217
-149.1163346,61.5613424
-149.1163269,61.5613716
-149.1118513,61.5613728
-149.1163065,61.5613934
-149.1118743,61.5613934
-149.116281,61.5614056
-149.1119304,61.5614092
-149.1162452,61.5614177
-149.1120019,61.5614202
-149.1121601,61.5614226
-149.1161968,61.5614262
-149.1157451,61.5614262
-149.1175401,61.5617629
-149.1133985,61.5617723
-149.1176034,61.5617724
-149.1133262,61.5617762
-149.11764,61.5617835
-149.1132504,61.5617931
-149.1176633,61.5617978
-149.1131872,61.5618172
-149.11767,61.5618374
-149.1131585,61.561856
-149.1131551,61.5619167
-149.11767,61.5620768
-149.11766,61.5621086
-149.1131638,61.5621109
-149.1176467,61.5621387
-149.1131755,61.5621539
-149.1176267,61.5621641
-149.1132075,61.5621845
-149.1175867,61.5621847
-149.1175335,61.5621926
-149.1174632,61.5621942
-149.1133212,61.5621956
-149.1132542,61.5621956
-149.2540714,61.568235
-149.2538299,61.5682843
-149.2541333,61.5683037
-149.2538918,61.568353
-149.2543134,61.5684542
-149.2542134,61.5684755
-149.2543686,61.568513
-149.2542685,61.5685343
-149.3929004,61.5742994
-149.3927587,61.5743005
-149.3929014,61.5743328
-149.3927598,61.5743338
-149.5468883,61.5761437
-149.5472963,61.5761442
-149.5468873,61.5763389
-149.5472953,61.5763394
-149.1387676,61.5782846
-149.1388885,61.578321
-149.1388672,61.578337
-149.1388817,61.5783414
-149.1387858,61.5783977
-149.1388008,61.5784022
-149.1387752,61.5784056
-149.1387909,61.5784104
-149.1385521,61.5784466
-149.1386939,61.5784674
-149.1387089,61.5784719
-149.1386731,61.578483
-149.2405169,61.5801434
-149.2405918,61.5801495
-149.2404972,61.580199
-149.240572,61.580205
-149.107974,61.5825587
-149.1085164,61.5825589
-149.1072154,61.5825665
-149.1068573,61.5825675
-149.1085161,61.5827609
-149.1084915,61.5827609
-149.1084915,61.5828123
-149.1083267,61.5828123
-149.1079735,61.5828925
-149.1083265,61.5828926
-149.1072194,61.5828945
-149.1068612,61.5828955
-149.105253,61.5833012
-149.1055483,61.5833015
-149.1036661,61.5835081
-149.1040962,61.5835083
-149.1044463,61.5835333
-149.1040962,61.5835333
-149.103666,61.5835869
-149.1037459,61.583587
-149.1052516,61.5836334
-149.1055469,61.5836336
-149.1037458,61.5837206
-149.1044461,61.5837208
-149.1055664,61.583734
-149.1052154,61.5837354
-149.1061571,61.5837953
-149.1060235,61.5837954
-149.1058932,61.5837956
-149.1057597,61.5837957
-149.1055678,61.5838178
-149.1052168,61.5838191
-149.1052184,61.5838227
-149.1055711,61.5838239
-149.1052163,61.5839754
-149.105569,61.5839765
-149.1052225,61.5839803
-149.1055753,61.5839814
-149.1061583,61.5841242
-149.1060246,61.5841243
-149.1058944,61.5841245
-149.1057607,61.5841246
-149.1052204,61.584133
-149.1055731,61.5841341
-149.103982,61.5843121
-149.1042513,61.5843123
-149.1034978,61.584318
-149.103982,61.5843183
-149.1034975,61.5844363
-149.1036347,61.5844364
-149.1036347,61.5844411
-149.1042508,61.5844416
-149.2385166,61.5846639
-149.2383349,61.5846674
-149.2385273,61.5847909
-149.2383456,61.5847944
-149.1108516,61.5851478
-149.1109846,61.5851483
-149.110851,61.585187
-149.1109839,61.5851875
-149.123144,61.5852967
-149.1229001,61.5852985
-149.1228916,61.5852985
-149.1231467,61.5853801
-149.1231469,61.5853864
-149.1228945,61.5853883
-149.1159806,61.5854352
-149.1159382,61.5854352
-149.1195272,61.5854772
-149.1231486,61.5854932
-149.1228978,61.5854972
-149.1158489,61.5855154
-149.1157847,61.5855155
-149.1233139,61.5855162
-149.1231504,61.5855188
-149.1159894,61.5855331
-149.1159809,61.5855331
-149.1162122,61.5855351
-149.1161533,61.5855351
-149.1161533,61.5855401
-149.1159894,61.5855401
-149.1157849,61.5855402
-149.1157017,61.5855404
-149.1159386,61.585541
-149.1158491,61.5855411
-149.1197285,61.5855572
-149.1197133,61.5855645
-149.1233177,61.5855711
-149.1231581,61.5855736
-149.1198301,61.5856048
-149.1190874,61.5856055
-149.1198123,61.5856134
-149.1162123,61.5856388
-149.1161608,61.5856388
-149.1191756,61.5856469
-149.1198933,61.5856514
-149.1231643,61.5856623
-149.1229097,61.5856663
-149.1189351,61.585679
-149.3453678,61.585686
-149.3453055,61.5857057
-149.1163026,61.5857191
-149.1161609,61.5857191
-149.1190231,61.5857203
-149.1190122,61.5857256
-149.3454436,61.5857403
-149.115753,61.5857547
-149.1157031,61.5857548
-149.3453813,61.58576
-149.1158231,61.5857786
-149.1157532,61.5857788
-149.1163028,61.585825
-149.1162929,61.585825
-149.1158238,61.5858463
-149.1157816,61.5858464
-149.1193302,61.5858509
-149.1193051,61.585863
-149.1162934,61.5858782
-149.1162044,61.5858784
-149.1190089,61.5858837
-149.1194059,61.5858865
-149.1162047,61.5859214
-149.1161686,61.5859215
-149.1159302,61.5859303
-149.1157826,61.5859307
-149.1161687,61.5859346
-149.1160298,61.5859349
-149.1191965,61.5859653
-149.1188152,61.5859846
-149.1160306,61.5859997
-149.115983,61.5859998
-149.1159312,61.5860176
-149.1158734,61.5860178
-149.1155531,61.5860222
-149.115284,61.5860227
-149.1214616,61.5860412
-149.1186173,61.5860474
-149.1183645,61.5860485
-149.1190028,61.5860662
-149.116078,61.5860757
-149.115984,61.586076
-149.1158742,61.5860824
-149.1158299,61.5860826
-149.1216706,61.5861389
-149.1153989,61.5861503
-149.1152851,61.5861505
-149.1186203,61.5862107
-149.1183675,61.5862117
-149.11608,61.5862194
-149.1158318,61.5862202
-149.1155547,61.5862208
-149.1153995,61.5862211
-149.1146647,61.5862461
-149.1141272,61.5862488
-149.1209003,61.5863132
-149.1211095,61.5864109
-149.1146695,61.5864716
-149.114132,61.5864742
-149.1139635,61.5913868
-149.1134795,61.591446
-149.1134629,61.5914481
-149.1140557,61.5915572
-149.2087047,61.5915664
-149.208636,61.591567
-149.1138948,61.5915769
-149.1139305,61.5916427
-149.2087084,61.5916738
-149.2086396,61.5916738
-149.1136005,61.591683
-149.1135907,61.5916843
-149.1187813,61.5924568
-149.1189564,61.5925113
-149.1184917,61.5926713
-149.1186641,61.5927284
-149.4480842,61.5988495
-149.4481355,61.5988527
-149.4480225,61.5988552
-149.4481923,61.5988655
-149.4479686,61.5988706
-149.4482363,61.5988868
-149.447929,61.5988938
-149.4479122,61.5989137
-149.4482624,61.598914
-149.447907,61.5989435
-149.4482655,61.5989504
-149.4479235,61.5989723
-149.4482442,61.5989785
-149.4479598,61.5989968
-149.4482039,61.5990014
-149.4480115,61.5990138
-149.4481495,61.5990164
-149.4480877,61.5990217
-149.2471941,61.6005955
-149.2470925,61.6005995
-149.2476326,61.6006308
-149.2475439,61.6006309
-149.2476328,61.6006794
-149.2475441,61.6006795
-149.2472133,61.6007062
-149.2471117,61.6007102
-149.2474112,61.6007148
-149.2472936,61.6007152
-149.2471853,61.6007156
-149.2474134,61.6008614
-149.2473608,61.6008616
-149.2472486,61.6008619
-149.2471875,61.6008621
-149.2473612,61.600888
-149.247249,61.6008884
-149.1116516,61.6062279
-149.1116678,61.6062303
-149.1116336,61.6062324
-149.1116747,61.6062369
-149.1116088,61.6062403
-149.1116279,61.6062427
-149.1116686,61.6062479
-149.1116926,61.6062509
-149.1115704,61.6063098
-149.1116542,61.6063203
-149.3624798,61.6090299
-149.3625673,61.6090342
-149.3624717,61.6090672
-149.3625592,61.6090714
-147.9508421,61.8031924
-147.9504743,61.8032098
-147.9506766,61.8033901
-147.9501663,61.8035335
-147.9501341,61.8035813
-147.9504192,61.8036182
-147.9500284,61.8036334
-147.9502766,61.8036486
-147.9504789,61.8036617
-147.9499916,61.8037203
-147.9501709,61.8037877
-147.950364,61.8038202
-150.1030188,62.3154551
-150.1032134,62.3154721
-150.1029601,62.3155999
-150.1031546,62.315617
