,lon,lat
5657026195,-149.7541589,61.218199
5657026196,-149.7541527,61.2182376
5657026197,-149.7542035,61.218274
5657026198,-149.7542316,61.2182745
5657026199,-149.7542759,61.2183051
5657026200,-149.7549852,61.2182464
5657026201,-149.7549481,61.2182469
5657026202,-149.7548933,61.2182911
5657026203,-149.7542305,61.2182877
5657026204,-149.7549481,61.2181832
5657026205,-149.7549486,61.2182561
5657026213,-149.7541568,61.2182122
5657026214,-149.7542759,61.2183422
5657026215,-149.7542929,61.2183533
5657026216,-149.7543481,61.2183549
5657026217,-149.7543472,61.2183627
5657026218,-149.7543671,61.2183709
5657026219,-149.7548613,61.2182912
5657026220,-149.75475,61.2182918
5657028821,-149.754736,61.2182798
5657028822,-149.7546378,61.2182796
5657028823,-149.7546377,61.2182883
5657028824,-149.7545967,61.2183098
5657028825,-149.754599,61.2183405
5657028826,-149.754576,61.2183533
5657028827,-149.7545284,61.218354
5657028828,-149.7545289,61.2183609
5657028829,-149.7545052,61.2183706
5657028865,-149.7545905,61.218101
5657091542,-149.8236715,61.0816703
5657091543,-149.8236683,61.081628
5657091550,-149.8240446,61.0817118
5657091551,-149.8240445,61.0817209
5657103816,-134.58723,57.5036187
5657103817,-134.5873153,57.5035535
5657103818,-134.5870899,57.5034683
5657103819,-134.5870045,57.5035334
5657130094,-159.4882963,61.5641869
5657130095,-159.4883859,61.5640468
5657130096,-159.4882472,61.5640267
5657130097,-159.4881576,61.5641668
5657156895,-161.7868222,60.8063563
5657156896,-161.7868107,60.8062538
5657156897,-161.7871649,60.8062444
5657156898,-161.7871685,60.8062762
5657156899,-161.7872415,60.8062742
5657156900,-161.7872456,60.8063105
5657156901,-161.7871649,60.8063126
5657156902,-161.7871688,60.8063471
5657162824,-148.0113552,60.0646901
5657162825,-148.0113554,60.0646661
5657162826,-148.0114281,60.0646663
5657162827,-148.0114284,60.0646365
5657162828,-148.0113617,60.0646363
5657162829,-148.0113619,60.0646135
5657162830,-148.0110095,60.0646126
5657162831,-148.0110087,60.0646893
5657177927,-158.5352551,56.3071127
5657177928,-158.5352441,56.3070502
5657177929,-158.5349918,56.3070639
5657177930,-158.5350028,56.3071263
5657222883,-158.7632775,56.2536959
5657222884,-158.7633252,56.2536987
5657222885,-158.7633311,56.2536676
5657222886,-158.7632882,56.2536651
5657222887,-158.7632898,56.2536563
5657222888,-158.763224,56.2536525
5657222889,-158.7632256,56.2536441
5657222890,-158.7630217,56.2536322
5657222891,-158.7630204,56.2536391
5657222892,-158.7629442,56.2536347
5657222893,-158.7629344,56.2536869
5657222894,-158.763004,56.2536909
5657222895,-158.7630025,56.253699
5657222896,-158.7632158,56.2537115
5657222897,-158.7632177,56.2537016
5657222898,-158.7632757,56.253705
5657232438,-159.2443012,61.5716518
5657232439,-159.2443692,61.5716302
5657232440,-159.244306,61.5715851
5657232441,-159.2443314,61.571577
5657232442,-159.2442336,61.5715073
5657232443,-159.2442129,61.5715139
5657232444,-159.2441697,61.5714831
5657232445,-159.2440951,61.5715068
5657232446,-159.2441274,61.5715299
5657232447,-159.2440958,61.5715399
5657232448,-159.2442087,61.5716205
5657232449,-159.2442423,61.5716098
5657522265,-158.4858177,59.0566589
5657522266,-158.4858719,59.0565616
5657522267,-158.486156,59.0566035
5657522268,-158.4861391,59.0566339
5657522269,-158.486198,59.0566425
5657522270,-158.4861607,59.0567095
5657589327,-149.3618019,61.4607902
5657589328,-149.3618105,61.4607724
5657589329,-149.361857,61.4607775
5657589330,-149.3618664,61.4607581
5657589331,-149.3618313,61.4607542
5657589332,-149.3618385,61.4607393
5657589333,-149.3616564,61.4607191
5657589334,-149.3616319,61.4607714
5657589335,-149.3616374,61.46076
5657589336,-149.3616525,61.4607272
5657589337,-149.3615974,61.4607556
5657589338,-149.3616182,61.4607234
5657589339,-149.3615894,61.4607461
5657589340,-149.3615982,61.4607294
5657589941,-158.5506469,58.7977892
5657589942,-158.5508562,58.7978005
5657589943,-158.550866,58.7977521
5657589944,-158.5506566,58.7977408
5657597724,-147.8619241,64.9306182
5657597725,-147.8620367,64.9304955
5657597726,-147.8619919,64.9304881
5657597727,-147.8620204,64.9304572
5657597728,-147.8619028,64.9304378
5657597729,-147.8618721,64.9304712
5657597730,-147.8618284,64.930464
5657597731,-147.861718,64.9305842
5657604233,-135.4483095,58.1137818
5657604234,-135.4483623,58.1137635
5657604235,-135.4484233,58.1137743
5657604236,-135.4485737,58.1138749
5657604237,-135.448461,58.1139219
5657604238,-135.4482952,58.1138108
5657610811,-155.8949694,59.3270183
5657610812,-155.8952075,59.3270377
5657610813,-155.8952125,59.3270215
5657610814,-155.8952471,59.3270243
5657610815,-155.8952858,59.3270164
5657610816,-155.895292,59.3269975
5657610817,-155.895261,59.3269825
5657610818,-155.8952275,59.3269797
5657610819,-155.8952323,59.3269642
5657610820,-155.8949925,59.3269447
5657615515,-134.4088656,58.3032133
5657615516,-134.4087667,58.3031034
5657615517,-134.4088789,58.3030755
5659692341,-151.4241572,59.6033166
5659692342,-151.4242364,59.6032528
5659692343,-151.4241488,59.603225
5659692344,-151.4240697,59.6032888
5662165473,-151.5178075,59.6381571
5662165474,-151.5178955,59.6381458
5662165475,-151.5178072,59.6381469
5662165476,-151.5177322,59.6380664
5662165477,-151.5179173,59.6380652
5662165478,-151.5179194,59.6381457
5662165479,-151.5177343,59.6381474
5662165480,-151.5178022,59.6382383
5662165481,-151.5178,59.6381571
5662165482,-151.5179809,59.6381557
5662165483,-151.517983,59.6382371
5662165484,-151.51589,59.6378437
5662165485,-151.5160641,59.6378106
5662165486,-151.5161338,59.6379041
5673853647,-152.3914729,57.7956023
5673853648,-152.3909208,57.7951878
5673853649,-152.3915911,57.7949343
5673853650,-152.3917211,57.7950319
5673853651,-152.3918223,57.7949937
5673853652,-152.3921642,57.7952506
5673853653,-152.3921172,57.7952683
5673853654,-152.3922827,57.7953926
5673853655,-152.391915,57.7955317
5673853656,-152.3918294,57.7954675
5673861290,-152.3985545,57.7923162
5673861291,-152.3986001,57.7922294
5673861292,-152.3987313,57.7922489
5673861293,-152.3988323,57.7920569
5673861294,-152.3985808,57.7920193
5673861295,-152.3985674,57.7920449
5673861296,-152.39834,57.7920109
5673861297,-152.3983308,57.7920285
5673861298,-152.3981084,57.7919953
5673861299,-152.3980842,57.7920412
5673861300,-152.3978557,57.792007
5673861301,-152.397755,57.7921983
5673861302,-152.3979184,57.7922228
5673861303,-152.3978997,57.7922581
5673861304,-152.3979762,57.7922696
5673861305,-152.3979956,57.7922327
5674081331,-134.4318005,58.2960758
5674081353,-134.4316377,58.2959685
5674081378,-134.4314504,58.2960469
5674081421,-134.4316132,58.2961542
5688389017,-151.5247435,59.6500493
5688389018,-151.5246993,59.6499925
5688389019,-151.5246674,59.6499988
5688389020,-151.5247116,59.6500557
5688405221,-151.5248625,59.6499224
5688405222,-151.5249473,59.6499056
5702573641,-145.2591391,66.5640029
5702573642,-145.2592841,66.564005
5702573643,-145.2592804,66.5640459
5702573644,-145.2594659,66.5640485
5702573645,-145.2594561,66.5641578
5702573646,-145.2592849,66.5641553
5702573647,-145.2592828,66.5641776
5702573648,-145.2591085,66.564175
5702573649,-145.2591104,66.5641547
5702573650,-145.2588971,66.5641515
5702573651,-145.2589054,66.5640651
5702573652,-145.2588155,66.5640638
5702573653,-145.2588391,66.5638225
5702573654,-145.2589158,66.5638237
5702573655,-145.2589218,66.5637628
5702573656,-145.2591461,66.5637663
5702573657,-145.2591395,66.5638324
5702573658,-145.2592427,66.563834
5702573659,-145.2592392,66.5638689
5702573660,-145.2591499,66.5638811
5703092596,-149.9006443,61.2172256
5703251071,-151.5122017,59.6379381
5712855549,-149.6259668,61.5152831
5712855550,-149.6255806,61.5150017
5712855551,-149.6251085,61.5151501
5712855552,-149.6255163,61.5154315
5714132640,-149.5803427,61.5365714
5714132641,-149.5819247,61.5365856
5714132642,-149.5819169,61.5369977
5714132643,-149.580882,61.5369931
5714132644,-149.5808836,61.5371022
5714136322,-149.5821519,61.5363867
5714136323,-149.5823438,61.5363876
5714136324,-149.5823502,61.5360674
5716517492,-149.6080176,61.5305722
5716517493,-149.6078352,61.5306694
5716517494,-149.6075562,61.5305543
5716517495,-149.6077493,61.530452
5726974121,-146.3566531,61.1300513
5732779684,-151.5381355,59.6427359
5732779685,-151.5381395,59.6425942
5732779686,-151.5383049,59.6425954
5732779687,-151.5383009,59.6427371
5732779699,-151.4257254,59.6026171
5732779700,-151.4256208,59.6025805
5732779701,-151.4255654,59.602621
5732779702,-151.42567,59.6026576
5732779705,-151.4249405,59.6024945
5732779706,-151.4246938,59.6024203
5732779707,-151.4311422,59.6045124
5732779708,-151.4312513,59.6044481
5732779709,-151.4313055,59.6044715
5732779710,-151.4311963,59.6045359
5732779715,-151.5027869,59.6398119
5732779716,-151.5026313,59.6398201
5732779717,-151.5026423,59.639874
5732779718,-151.5027979,59.6398659
5739845565,-151.546361,59.6450428
5747654153,-148.9353462,61.7084749
5747654154,-148.9353274,61.7083389
5747654155,-148.9351594,61.7083441
5747654156,-148.9351782,61.7084801
5757846038,-145.784355,64.1202817
5757846039,-145.7844268,64.1203351
5757846040,-145.7845489,64.120232
5757846041,-145.7846208,64.1202854
5757846042,-145.7849072,64.1201986
5757846043,-145.7848483,64.1202137
5757846044,-145.7849648,64.1203003
5757846045,-145.7848253,64.1201376
5757846046,-145.7845254,64.1202145
5757846047,-145.7847239,64.120362
5758735546,-149.4367128,60.1327043
5758735547,-149.4363108,60.1327028
5758735548,-149.4363038,60.1331672
5758735549,-149.4358368,60.1331655
5758735550,-149.4358418,60.132821
5758735551,-149.4357458,60.1328207
5758735552,-149.4357478,60.1326809
5758735553,-149.4355798,60.1326802
5758735554,-149.4355838,60.1323567
5758735555,-149.4358708,60.1323577
5758735556,-149.4358768,60.1319803
5758735557,-149.4363208,60.131982
5758735558,-149.4363128,60.132517
5758735559,-149.4367158,60.1325185
5758736010,-149.4424665,60.1320002
5758736011,-149.4420649,60.131997
5758736012,-149.4415195,60.1321711
5758736013,-149.4409883,60.1317584
5758736014,-149.4417462,60.1315165
5758736015,-149.4418706,60.1316131
5758736016,-149.4424788,60.131618
5760925054,-149.8062267,61.2397697
5760925055,-149.806073,61.2396907
5760925056,-149.8056785,61.2398684
5760925057,-149.8057888,61.239925
5760925058,-149.8057324,61.2399504
5760925059,-149.805776,61.2399728
5760926399,-149.8250443,61.2478477
5760953653,-149.8048869,61.2458324
5771953478,-135.4458457,59.2348733
5771953481,-135.44588,59.2347611
5771953496,-135.4548361,59.235343
5771953497,-135.4547738,59.2354867
5771953498,-135.4546228,59.2354696
5771953499,-135.4546032,59.235515
5771953500,-135.4535982,59.235401
5771953501,-135.4537075,59.235149
5771953502,-135.4537642,59.2351554
5771953503,-135.4539075,59.2348245
5771953504,-135.4533109,59.2347569
5771953505,-135.4533025,59.2347764
5771953506,-135.4526166,59.2346987
5771953507,-135.4526293,59.2346693
5771953508,-135.4520603,59.2346048
5771953509,-135.4521356,59.2344311
5771953510,-135.4522593,59.2344451
5771953511,-135.4523209,59.2343028
5771953512,-135.4531728,59.2343993
5771953513,-135.4532272,59.2342737
5771953514,-135.4534908,59.2343036
5771953515,-135.4534685,59.234355
5771953516,-135.4540624,59.2344223
5771953517,-135.454028,59.234502
5771953518,-135.4543137,59.2345343
5771953519,-135.4542929,59.2345826
5771953520,-135.4545082,59.234607
5771953521,-135.4544188,59.2348136
5771953522,-135.4543307,59.2348036
5771953523,-135.4543024,59.2348691
5771953524,-135.4543406,59.2348734
5771953525,-135.4541802,59.2352439
5771953526,-135.4545542,59.2352863
5771953527,-135.454544,59.2353099
5771953528,-135.4634886,59.2354968
5771953529,-135.463517,59.2353219
5771953530,-135.4631609,59.2353068
5771953531,-135.4631544,59.2353467
5771953532,-135.4631047,59.2353446
5771953533,-135.4630827,59.2354795
5779223563,-149.9799477,61.1757946
5779223564,-149.9800449,61.1759243
5779223565,-149.9800127,61.1757833
5779223566,-149.9801099,61.175913
5779223567,-149.9800624,61.1759212
5785330658,-149.7977432,61.1951575
5785330660,-149.7971223,61.1948563
5785330661,-149.7977443,61.1948568
5786753887,-142.8878971,61.4834181
5786753888,-142.8878163,61.4833438
5786753889,-142.8875538,61.4833976
5786753890,-142.887468,61.48329
5786753891,-142.8877255,61.4832388
5786753892,-142.8876396,61.4831569
5786753893,-142.8878438,61.4831082
5786753894,-142.888101,61.483372
5788574885,-151.5528523,59.6415998
5788574886,-151.5526189,59.6415985
5788574887,-151.5526172,59.6416743
5788574888,-151.5528505,59.6416756
5790583664,-151.8340561,59.7807839
5790583665,-151.834012,59.7807861
5790583666,-151.8340219,59.7808365
5790583667,-151.8340405,59.7807047
5790583668,-151.8338737,59.780713
5790583669,-151.8338992,59.7808426
5790661304,-150.9186048,60.5081808
5790661305,-150.9183661,60.5079986
5790661306,-150.9181327,60.5080727
5790661307,-150.9183714,60.5082549
5804771453,-149.7411735,61.2304457
5809180442,-151.6772457,60.0393994
5809180443,-151.677345,60.0391765
5809180444,-151.6771421,60.0391539
5809180445,-151.6770428,60.0393768
5809180610,-151.0446474,60.4948692
5809180611,-151.0443757,60.4946492
5809180612,-151.0446575,60.4945879
5809180613,-151.0448672,60.4948213
5809180614,-151.0445854,60.4948827
5809358910,-149.8701089,61.1829382
5809358911,-149.870047,61.1829383
5809358912,-149.8700478,61.1830937
5809358913,-149.8701136,61.1830937
5809358914,-149.8691226,61.1829304
5809358915,-149.8691236,61.1831211
5809358916,-149.8691621,61.1829303
5809358917,-149.8691741,61.183121
5809358918,-149.8698827,61.1828387
5809358919,-149.8693491,61.1828394
5809358920,-149.8693492,61.1828659
5809358921,-149.8698829,61.1828713
5809358922,-149.8701085,61.182871
5809358923,-149.8691618,61.1828661
5809358924,-149.8691742,61.1831541
5809358925,-149.870114,61.1831529
5810959568,-146.7452802,62.0050837
5810959569,-146.7455002,62.0051303
5810959570,-146.7454228,62.0052108
5810959571,-146.7452028,62.0051642
5813154528,-149.1250457,61.5992344
5813154529,-149.1250435,61.5989155
5813154531,-149.1253183,61.599234
5813154675,-149.1208343,61.5991984
5813154676,-149.1206359,61.599192
5813154677,-149.1206288,61.5992415
5813154678,-149.1208273,61.5992479
5813154698,-149.1173013,61.6177693
5813154699,-149.1172996,61.6177912
5813154700,-149.1175864,61.6178409
5813154701,-149.1174129,61.6179777
5813154702,-149.1170927,61.6181474
5813154703,-149.1170954,61.6177444
5813154704,-149.1175599,61.617796
5813154705,-149.1173987,61.6181545
5813154890,-148.9364087,61.7083677
5813154891,-148.9363987,61.7082507
5813154892,-148.93623,61.7082539
5813154893,-148.9362401,61.7083709
5813351761,-149.4516522,61.4080819
5813351762,-149.4517837,61.4081884
5813351763,-149.4515598,61.4082517
5813351764,-149.4514284,61.4081452
5813351846,-149.2086375,61.566837
5813351867,-149.2388866,61.5572853
5813351869,-149.2086697,61.5632456
5813351902,-149.1297218,61.5871146
5813351903,-149.1298221,61.5870403
5813351904,-149.1295533,61.5870628
5813351905,-149.129654,61.5869887
5813351906,-149.1296943,61.5871348
5813351907,-149.1305599,61.5864968
5813351908,-149.1312985,61.5867237
5813351909,-149.1304324,61.5873617
5815871729,-149.7332049,61.2172287
5815871730,-149.733213,61.2170763
5815871731,-149.7330737,61.2170746
5815871732,-149.7330657,61.217227
5816356121,-145.7135681,63.9711331
5816356122,-145.7132576,63.9711331
5816356123,-145.713245,63.9710122
5816356124,-145.712887,63.9710094
5816356125,-145.7128902,63.9710386
5816356126,-145.7126463,63.97104
5816356127,-145.7126336,63.9708954
5816356128,-145.712849,63.9708968
5816356129,-145.712887,63.9708635
5816356130,-145.7132355,63.970869
5816356131,-145.7132418,63.9708454
5816356132,-145.7135712,63.9708482
5829900183,-149.8150522,61.2472353
5829900184,-149.815124,61.2472006
5829900185,-149.815076,61.247178
5829900186,-149.8150048,61.247213
5829900187,-149.8153192,61.2472153
5829900188,-149.815398,61.2471766
5829900189,-149.815608,61.2473512
5829900190,-149.8157665,61.2474242
5829900191,-149.8158548,61.2473808
5829900192,-149.815698,61.247307
5830115855,-149.8052655,61.2455926
5830115856,-149.8050606,61.2454293
5830115857,-149.8050223,61.2454259
5830221143,-149.7460475,61.2291427
5830221144,-149.7460484,61.2291135
5830221145,-149.7469253,61.2304862
5830221146,-149.7465614,61.2305973
5830221147,-149.7459803,61.2303644
5830221148,-149.745979,61.2305978
5830221202,-149.7458782,61.2291433
5830221203,-149.7458785,61.2293611
5830772910,-149.7640049,61.2318363
5830772911,-149.7640052,61.2321722
5830772912,-149.7630535,61.2322684
5830772913,-149.7630508,61.2317676
5830772914,-149.7627906,61.2317714
5830772915,-149.7627933,61.2322671
5830847062,-149.7628575,61.2334527
5830847063,-149.7628578,61.2334092
5830847064,-149.7629316,61.2334094
5830847065,-149.7629325,61.2332914
5830847066,-149.7630032,61.2332916
5830847067,-149.7630036,61.2332383
5830847068,-149.7626484,61.2332377
5830847069,-149.7626492,61.2331315
5830847070,-149.7624611,61.2331312
5830847071,-149.7624604,61.2332365
5830847072,-149.7623994,61.2332364
5830847073,-149.7623981,61.233426
5830847074,-149.7625931,61.2334263
5830847075,-149.762593,61.2334522
5830847128,-149.7456263,61.2359361
5830847129,-149.7456304,61.2357698
5830847130,-149.7455612,61.2357679
5830847131,-149.7455572,61.2357014
5830847132,-149.7458214,61.2357014
5830847133,-149.7458255,61.2355429
5830847134,-149.7455572,61.2355449
5830847135,-149.7455653,61.2354588
5830847136,-149.7456304,61.2354568
5830847137,-149.7456263,61.2352905
5830847138,-149.7455694,61.2352905
5830847139,-149.7455653,61.2352279
5830847140,-149.7458133,61.2352221
5830847141,-149.7458214,61.2350616
5830847142,-149.7455612,61.2350577
5830847143,-149.7455572,61.2349873
5830847144,-149.7456344,61.2349853
5830847145,-149.7456263,61.2348191
5830847146,-149.7450494,61.234815
5830847147,-149.7450709,61.2347789
5830847148,-149.7450441,61.2347337
5830847149,-149.7449716,61.2347001
5830847150,-149.744867,61.2346859
5830847151,-149.7447732,61.2346963
5830847152,-149.7447222,61.2347182
5830847153,-149.7446873,61.2347479
5830847154,-149.7446712,61.2347995
5830847155,-149.7444674,61.2348034
5830847156,-149.7444567,61.2347634
5830847157,-149.7444754,61.2347156
5830847158,-149.7445237,61.2346756
5830847159,-149.7446095,61.2346266
5830847160,-149.744454,61.2345543
5830847161,-149.7445935,61.2344794
5830847162,-149.7445935,61.2341219
5830847163,-149.744521,61.2341232
5830847164,-149.744521,61.2340987
5830847165,-149.7445479,61.2340806
5830847166,-149.7444057,61.2340096
5830847167,-149.7432684,61.2345607
5830847168,-149.7434133,61.2346279
5830847169,-149.7434347,61.234615
5830847170,-149.7435045,61.234615
5830847171,-149.7435018,61.2346537
5830847172,-149.7440892,61.234655
5830847173,-149.7440919,61.2348137
5830847174,-149.7437888,61.2348137
5830847175,-149.7437834,61.2348757
5830847176,-149.7435474,61.2348744
5830847177,-149.7435393,61.2350086
5830847178,-149.7437727,61.2350086
5830847179,-149.7437673,61.2350667
5830847180,-149.7442287,61.2350667
5830847181,-149.744226,61.2351209
5830847182,-149.7440624,61.2351222
5830847183,-149.7440624,61.2351596
5830847184,-149.7442233,61.2351596
5830847185,-149.744226,61.2352164
5830847186,-149.7437566,61.2352216
5830847187,-149.7437539,61.235312
5830847188,-149.7435313,61.2353132
5830847189,-149.7435286,61.2354488
5830847190,-149.743762,61.2354488
5830847191,-149.74377,61.2355417
5830847192,-149.7436869,61.2355417
5830847193,-149.7436842,61.2356579
5830847194,-149.7437888,61.2356579
5830847195,-149.7437942,61.2357456
5830847196,-149.7435447,61.2357469
5830847197,-149.743542,61.2358786
5830847198,-149.7437888,61.2358786
5830847199,-149.7437888,61.2359354
5830847200,-149.743829,61.2359354
5830847201,-149.7438237,61.2360618
5830847202,-149.7436547,61.2360631
5830847203,-149.743652,61.236147
5830847204,-149.7443226,61.2361522
5830847205,-149.7443226,61.2360631
5830847206,-149.7441536,61.2360657
5830847207,-149.7441589,61.2359354
5830847208,-149.7471137,61.2357555
5830847209,-149.7460236,61.2357566
5830847210,-149.7460223,61.2354347
5830847211,-149.7463861,61.2354343
5830847212,-149.746386,61.2354104
5830847213,-149.7465307,61.2354103
5830847214,-149.7465314,61.2355633
5830847215,-149.7466697,61.2355631
5830847216,-149.7466698,61.2356022
5830847217,-149.7468472,61.235602
5830847218,-149.7468474,61.2356481
5830847219,-149.7471133,61.2356479
5830847220,-149.74551,61.2370012
5830847221,-149.7455104,61.2369446
5830847222,-149.7453236,61.2369443
5830847223,-149.7453241,61.2368798
5830847224,-149.7455264,61.2368802
5830847225,-149.7455282,61.2366278
5830847226,-149.7452135,61.2366273
5830847227,-149.7452133,61.2366547
5830847228,-149.7451709,61.2366546
5830847229,-149.7451708,61.2366715
5830847230,-149.7450996,61.2366714
5830847231,-149.7450977,61.2369218
5830847232,-149.7452282,61.236922
5830847233,-149.7452275,61.237021
5830847234,-149.7453278,61.2370212
5830847235,-149.7453279,61.2370009
5830847236,-149.742277,61.2371284
5830847237,-149.7422786,61.2368496
5830847238,-149.7418601,61.2368491
5830847239,-149.7418586,61.2371279
5830847240,-149.7422776,61.2370172
5830847241,-149.742278,61.2369539
5830847242,-149.7423303,61.2370172
5830847243,-149.742331,61.2369536
5830847244,-149.7478276,61.2328759
5830847245,-149.7472557,61.2331516
5830847246,-149.7472208,61.2331349
5830847247,-149.7471645,61.233162
5830847248,-149.7469152,61.2330423
5830847249,-149.7469713,61.2330153
5830847250,-149.7469523,61.2330062
5830847251,-149.7471207,61.2329249
5830847252,-149.7470886,61.2329095
5830847253,-149.7473097,61.2328028
5830847254,-149.7473607,61.2328272
5830847255,-149.7475348,61.2327432
5830847256,-149.7475669,61.2327587
5830847257,-149.7476206,61.2327327
5830847258,-149.7478242,61.2328305
5830847259,-149.7477787,61.2328524
5830847274,-149.7484794,61.2373114
5830847275,-149.7485728,61.2361339
5830847276,-149.7486195,61.234781
5830847277,-149.7486195,61.2333697
5830847278,-149.7484981,61.2325831
5830847279,-149.7463312,61.2325966
5830847280,-149.741325,61.2350552
5830847281,-149.741325,61.2371091
5830847282,-149.7414277,61.2372035
5830847283,-149.7416052,61.2372619
5830847284,-149.7419694,61.2372979
5830930071,-149.6942011,61.251967
5830930072,-149.6942736,61.2519032
5830930073,-149.6946712,61.2520077
5830930074,-149.6947515,61.251937
5830930075,-149.6947981,61.2519492
5830930076,-149.69485,61.2519036
5830930077,-149.6948838,61.2519124
5830930078,-149.6949744,61.2518328
5830930079,-149.6945778,61.2517284
5830930080,-149.6946251,61.2516869
5830930081,-149.694466,61.251645
5830930082,-149.6944197,61.2516856
5830930083,-149.6943363,61.2516637
5830930084,-149.6943811,61.2516243
5830930685,-149.6942089,61.251579
5830930686,-149.694121,61.2516562
5830930687,-149.6940622,61.2516407
5830930688,-149.694186,61.2515319
5830930689,-149.693691,61.2514016
5830930690,-149.6936505,61.2514373
5830930691,-149.6935615,61.2514139
5830930692,-149.69347,61.2514944
5830930693,-149.6935186,61.2515071
5830930694,-149.6933961,61.251615
5830930695,-149.6939262,61.2517543
5830930696,-149.6938033,61.2518625
5830930916,-149.6926273,61.2534755
5830930917,-149.6926832,61.2532114
5830930918,-149.6927926,61.2530478
5830930919,-149.6924208,61.2529905
5830930920,-149.6923066,61.2531553
5830930921,-149.6920539,61.253389
5830930922,-149.6919762,61.2535269
5830930923,-149.6924475,61.253597
5830930924,-149.6924718,61.2535573
5830930925,-149.6925666,61.2535725
5830931507,-149.6883191,61.2468799
5830931508,-149.6883148,61.2465451
5830931509,-149.6881086,61.2465457
5830931510,-149.688042,61.2465285
5830931511,-149.6878573,61.2465284
5830931512,-149.6878571,61.2465989
5830931513,-149.6879006,61.2465989
5830931514,-149.6879004,61.2466761
5830931515,-149.6870107,61.2466757
5830931516,-149.6870106,61.2467225
5830931517,-149.6868828,61.2467225
5830931518,-149.6868837,61.2461982
5830931519,-149.6865121,61.2461981
5830931520,-149.6865114,61.2466001
5830931521,-149.6864355,61.2466
5830931522,-149.686435,61.2468687
5830931523,-149.6865111,61.2468687
5830931524,-149.6865109,61.2469577
5830931525,-149.6868758,61.2469578
5830931526,-149.686876,61.2468441
5830931527,-149.6869254,61.2468441
5830931528,-149.6869253,61.2468818
5830931529,-149.6869989,61.2468603
5830931530,-149.6870436,61.2468807
5830931531,-149.6871065,61.2468806
5830931532,-149.6871066,61.2468906
5830931533,-149.6873595,61.2468899
5830931534,-149.6873593,61.2468735
5830931535,-149.6875399,61.246873
5830931536,-149.6875398,61.2468632
5830931537,-149.6879017,61.2468622
5830931538,-149.687902,61.2468812
5830958496,-149.6749067,61.2580591
5830958497,-149.6749075,61.2578158
5830958498,-149.6741578,61.2578153
5830958499,-149.6741576,61.257885
5830958500,-149.6741203,61.257885
5830958501,-149.6741202,61.2579078
5830958502,-149.6737951,61.2579075
5830958503,-149.6737947,61.2580583
5831755391,-130.0288036,55.917995
5831755392,-130.0286751,55.9178714
5831755393,-130.0284731,55.9179374
5831755394,-130.0286015,55.918061
5831755653,-130.0209914,55.9123011
5831755654,-130.0209694,55.9121321
5831755655,-130.0208264,55.912138
5831755656,-130.0208484,55.912307
5832473198,-149.7813669,61.2298618
5832473199,-149.7813656,61.2296073
5832473200,-149.7812298,61.2296075
5832473201,-149.7812292,61.2294819
5832473202,-149.7813573,61.2294818
5832473203,-149.7813562,61.2292657
5832473204,-149.7807945,61.2292663
5832473205,-149.7807937,61.2291072
5832473206,-149.781786,61.229106
5832473207,-149.7817849,61.2288807
5832473208,-149.7805771,61.2288821
5832473209,-149.7805762,61.2286981
5832473210,-149.7801317,61.2286986
5832473211,-149.7801357,61.229489
5832473212,-149.7806623,61.2294884
5832473213,-149.7806629,61.229605
5832473214,-149.7805348,61.2296051
5832473215,-149.780536,61.2298627
5832514565,-149.8192288,61.243299
5832514566,-149.8193071,61.2432505
5832514567,-149.8193743,61.2431808
5832514568,-149.8192789,61.243237
5832514569,-149.8195531,61.2432498
5832514570,-149.8195582,61.2432762
5832514571,-149.8186061,61.2432635
5832514572,-149.8185395,61.2433048
5832514573,-149.818906,61.2431777
5832514574,-149.8191428,61.2432666
5832514575,-149.8192302,61.2432151
5832514576,-149.8189959,61.243123
5832514577,-149.8180726,61.2433566
5832514578,-149.8180931,61.2433446
5832514579,-149.8182617,61.2431335
5832514580,-149.8182112,61.2431141
5832526647,-149.8172733,61.2451312
5832526648,-149.817132,61.2450644
5832526649,-149.817095,61.2450825
5832526650,-149.817073,61.2450721
5832526651,-149.816954,61.2451303
5832526652,-149.816683,61.2450021
5832526653,-149.8165187,61.2450825
5832526654,-149.816859,61.2452435
5832526655,-149.816896,61.2452254
5832526656,-149.816964,61.2452575
5832526657,-149.817042,61.2452194
5832526658,-149.817068,61.2452317
5833550117,-150.1779851,67.2517965
5833550118,-150.1781327,67.2517654
5833550119,-150.1782265,67.2518255
5833550120,-150.178012,67.2518701
5835004315,-134.6465386,58.390713
5835004328,-134.6466834,58.3907453
5835004388,-134.6469103,58.3908419
5835004396,-134.646485,58.3907875
5835004400,-134.6468149,58.3907917
5835004441,-134.646898,58.3911515
5835004477,-134.6460337,58.3906716
5835004629,-134.6458109,58.3907416
5836988350,-145.723052,63.9726608
5836988351,-145.7226481,63.9726581
5836988352,-145.7226443,63.9727708
5836988353,-145.7218024,63.9727653
5836988354,-145.7218135,63.9724392
5836988355,-145.7219257,63.97244
5836988356,-145.7219293,63.9723346
5836988357,-145.7230629,63.972342
5837056872,-145.7126441,64.0444159
5837056873,-145.7111632,64.0440875
5837056874,-145.7105313,64.043085
5837056875,-145.7103536,64.0413392
5837056876,-145.718923,64.041296
5837056877,-145.7175182,64.0422487
5837056879,-145.7138055,64.0396404
5837056880,-145.7125664,64.0396413
